,name,feat,area,frac,label
4816,sempra-energy,10,1053.0,0.024722952667167543,72.0
4817,sempra-energy,11,118.0,0.002770473328324568,9999.0
4818,sempra-energy,12,111.0,0.002606123215627348,9999.0
4819,sempra-energy,13,137.0,0.00321656649135988,9999.0
4820,sempra-energy,14,5.0,0.00011739293764087151,9999.0
4821,sempra-energy,15,20.0,0.00046957175056348615,9999.0
4822,sempra-energy,16,46.0,0.001080015026296018,9999.0
4823,sempra-energy,17,46.0,0.001080015026296018,9999.0
4824,sempra-energy,18,51.0,0.0011974079639368895,9999.0
4825,sempra-energy,19,46.0,0.001080015026296018,9999.0
4826,sempra-energy,20,7.0,0.00016435011269722014,9999.0
4827,sheraton,0,776.0,0.015009671179883943,25.0
4828,sheraton,1,74.0,0.0014313346228239845,9999.0
4829,sheraton,2,74.0,0.0014313346228239845,9999.0
4830,sheraton,3,75.0,0.0014506769825918765,9999.0
4831,sheraton,4,427.0,0.008259187620889749,75.0
4832,sheraton,5,483.0,0.00934235976789168,43.0
4833,sheraton,6,292.0,0.005647969052224372,60.0
4834,sheraton,7,398.0,0.007698259187620891,13.0
4835,sheraton,8,433.0,0.008375241779497099,87.0
4836,sheraton,9,255.0,0.0049323017408123785,9999.0
4837,sheraton,10,110.0,0.002127659574468085,9999.0
4838,sheraton,11,142.0,0.002746615087040619,9999.0
4839,sheraton,12,24.0,0.0004642166344294004,9999.0
4840,sheraton,13,78.0,0.0015087040618955512,9999.0
4841,sheraton,14,82.0,0.001586073500967118,9999.0
4842,sheraton,15,74.0,0.0014313346228239845,9999.0
4843,sheraton,16,78.0,0.0015087040618955512,9999.0
4844,sheraton,17,84.0,0.0016247582205029011,9999.0
4845,sheraton,18,86.0,0.0016634429400386847,9999.0
4846,sheraton,19,91.0,0.0017601547388781435,9999.0
4847,sheraton,20,98.0,0.0018955512572533851,9999.0
4848,sheraton,21,102.0,0.001972920696324952,9999.0
4849,sheraton,22,106.0,0.0020502901353965184,9999.0
4850,sheraton,23,110.0,0.002127659574468085,9999.0
4851,sheraton,24,289.0,0.0055899419729206964,25.0
4852,sheraton,25,598.0,0.011566731141199226,75.0
4853,sheraton,26,647.0,0.012514506769825918,69.0
4854,sheraton,27,739.0,0.014294003868471954,79.0
4855,sheraton,28,401.0,0.007756286266924566,60.0
4856,sheraton,29,527.0,0.010193423597678915,45.0
4857,sheraton,30,56.0,0.001083172147001934,9999.0
4858,sheraton,31,122.0,0.0023597678916827854,9999.0
4859,sheraton,32,95.0,0.0018375241779497093,9999.0
4860,sheraton,33,78.0,0.0015087040618955512,9999.0
4861,sheraton,34,98.0,0.0018955512572533851,9999.0
4862,sheraton,35,94.0,0.0018181818181818184,9999.0
4863,sheraton,36,101.0,0.00195357833655706,9999.0
4864,sheraton,37,115.0,0.0022243713733075435,9999.0
4865,sheraton,38,96.0,0.0018568665377176016,9999.0
4866,sheraton,39,94.0,0.0018181818181818184,9999.0
4867,sheraton,40,91.0,0.0017601547388781435,9999.0
4868,sheraton,41,117.0,0.002263056092843327,9999.0
4869,sheraton,42,82.0,0.001586073500967118,9999.0
4870,sheraton,43,94.0,0.0018181818181818184,9999.0
4871,sherwin-williams,0,106.0,0.0020834971302775376,9999.0
4872,sherwin-williams,1,41.0,0.0008058809654847079,9999.0
4873,sherwin-williams,2,119.0,0.0023390203632361033,9999.0
4874,sherwin-williams,3,155.0,0.003046623162198286,9999.0
4875,sherwin-williams,4,305.0,0.005994968157874047,55.0
4876,sherwin-williams,5,43.0,0.0008451922320937182,9999.0
4877,sherwin-williams,6,549.0,0.010790942684173284,39.0
4878,sherwin-williams,7,1342.0,0.026377859894645802,92.0
4879,sherwin-williams,8,259.0,0.005090809025866814,79.0
4880,sherwin-williams,9,309.0,0.0060735906910920675,67.0
4881,sherwin-williams,10,125.0,0.002456954163063134,9999.0
4882,sherwin-williams,11,246.0,0.004835285792908248,9999.0
4883,sherwin-williams,12,143.0,0.002810755562544225,9999.0
4884,sherwin-williams,13,138.0,0.0027124773960217,9999.0
4885,sherwin-williams,14,167.0,0.0032824907618523467,9999.0
4886,sherwin-williams,15,296.0,0.0058180674581335004,55.0
4887,sherwin-williams,16,26.0,0.0005110464659171318,9999.0
4888,sherwin-williams,17,18.0,0.00035380139948109127,9999.0
4889,siemens,0,1833.0,0.060575016523463324,52.0
4890,siemens,1,1332.0,0.04401850627891606,99.0
4891,simon-property-group,0,1611.0,0.03017984263769202,23.0
4892,simon-property-group,1,987.0,0.018490071187710757,75.0
4893,simon-property-group,2,991.0,0.018565005620082432,12.0
4894,simon-property-group,3,1054.0,0.019745222929936305,52.0
4895,simon-property-group,4,984.0,0.018433870363432,62.0
4896,simon-property-group,5,60.0,0.0011240164855751216,9999.0
4897,sirius,0,14.0,0.0001851851851851852,9999.0
4898,sirius,1,26.0,0.00034391534391534393,9999.0
4899,sirius,2,136.0,0.0017989417989417989,9999.0
4900,sirius,3,136.0,0.0017989417989417989,9999.0
4901,sirius,4,132.0,0.001746031746031746,9999.0
4902,sirius,5,121.0,0.0016005291005291005,9999.0
4903,skechers,0,2031.0,0.04270574876992304,24.0
4904,skechers,1,3721.0,0.07824130535346313,25.0
4905,skechers,2,1582.0,0.033264645275242866,64.0
4906,skechers,3,2227.0,0.04682703225535136,24.0
4907,skechers,4,1688.0,0.035493502670423484,24.0
4908,skechers,5,2326.0,0.04890870095462383,24.0
4909,skechers,6,2036.0,0.04281088355271458,24.0
4910,snap-on-inc,0,4100.0,0.058502896606832,27.0
4911,snap-on-inc,1,2642.0,0.03769869581347565,24.0
4912,snap-on-inc,2,2604.0,0.03715647384492452,24.0
4913,snap-on-inc,3,2685.0,0.03831226277788876,24.0
4914,snap-on-inc,4,3182.0,0.04540395536657059,24.0
4915,snap-on-inc,5,2226.0,0.03176279215775805,24.0
4916,sonic-automotive,0,2710.0,0.048471623531095166,23.0
4917,sonic-automotive,1,2144.0,0.03834802983419485,64.0
4918,sonic-automotive,2,189.0,0.0033804933016151244,9999.0
4919,sonic-automotive,3,1090.0,0.01949596666010839,64.0
4920,sonic-automotive,4,1643.0,0.029387039653723013,24.0
4921,sonic-automotive,5,1631.0,0.029172405158382368,24.0
4922,sonic-automotive,6,765.0,0.013682949077965979,32.0
4923,sonic-automotive,7,210.0,0.0037561036684612492,9999.0
4924,sonic-automotive,8,140.0,0.0025040691123074995,9999.0
4925,sonic-automotive,9,179.0,0.003201631222164589,9999.0
4926,sonic-automotive,10,189.0,0.0033804933016151244,9999.0
4927,sonic-automotive,11,255.0,0.00456098302598866,9999.0
4928,sonic-automotive,12,194.0,0.0034699243413403922,9999.0
4929,sonic-automotive,13,182.0,0.0032552898459997496,9999.0
4930,sonic-automotive,14,1878.0,0.0335902985208106,91.0
4931,sonic-automotive,15,619.0,0.011071562717988159,25.0
4932,sonic-automotive,16,46.0,0.0008227655654724641,9999.0
4933,sony,0,5343.0,0.07072699354018849,36.0
4934,sony,1,5106.0,0.06758974902043842,9.0
4935,sony,2,5264.0,0.06968124536693847,24.0
4936,sony,3,3832.0,0.050725405061950654,72.0
4937,southern-company,0,1403.0,0.020397481935943474,41.0
4938,southern-company,1,589.0,0.008563162409316255,22.0
4939,southern-company,2,767.0,0.01115101115101115,95.0
4940,southern-company,3,1796.0,0.02611110303417996,25.0
4941,southern-company,4,3502.0,0.050913743221435534,92.0
4942,southern-company,5,2308.0,0.03355480278557202,25.0
4943,southwest,0,294.0,0.003739839466754863,9999.0
4944,southwest,1,836.0,0.010634373449683895,4.0
4945,southwest,2,145.0,0.001844478648569575,9999.0
4946,southwest,3,1310.0,0.016663910549145816,65.0
4947,spartannash-company,0,280.0,0.003748326639892905,9999.0
4948,spartannash-company,1,626.0,0.008380187416331994,65.0
4949,spartannash-company,2,742.0,0.009933065595716198,47.0
4950,spartannash-company,3,584.0,0.007817938420348058,63.0
4951,spartannash-company,4,577.0,0.007724230254350736,63.0
4952,spartannash-company,5,573.0,0.0076706827309236955,3.0
4953,spartannash-company,6,573.0,0.0076706827309236955,63.0
4954,spartannash-company,7,525.0,0.007028112449799197,75.0
4955,spartannash-company,8,339.0,0.004538152610441768,9999.0
4956,spartannash-company,9,596.0,0.007978580990629184,65.0
4957,spartannash-company,10,266.0,0.0035609103078982603,9999.0
4958,spartannash-company,11,608.0,0.008139223560910307,65.0
4959,spectra-energy-corp,0,670.0,0.009670063216234159,88.0
4960,spectra-energy-corp,1,639.0,0.009222642380856162,46.0
4961,spectra-energy-corp,2,686.0,0.0099009900990099,88.0
4962,spectra-energy-corp,3,1231.0,0.017766937043558584,23.0
4963,spectra-energy-corp,4,877.0,0.01265767976214531,23.0
4964,spectra-energy-corp,5,925.0,0.013350460410472534,63.0
4965,spectra-energy-corp,6,922.0,0.01330716161995208,3.0
4966,spectra-energy-corp,7,1362.0,0.01965765089628496,34.0
4967,spectra-energy-corp,8,76.0,0.0010969026931847703,9999.0
4968,spectrum,0,38.0,0.002873563218390805,9999.0
4969,spectrum,1,33.0,0.0024954627949183303,9999.0
4970,spectrum,2,25.0,0.0018905021173623714,9999.0
4971,spectrum,3,42.0,0.003176043557168784,9999.0
4972,spectrum,4,26.0,0.0019661222020568663,9999.0
4973,spectrum,5,71.0,0.005369026013309135,25.0
4974,spectrum,6,25.0,0.0018905021173623714,9999.0
4975,spectrum,7,179.0,0.01353599516031458,94.0
4976,spectrum,8,48.0,0.003629764065335753,9999.0
4977,spectrum,9,266.0,0.020114942528735632,46.0
4978,spectrum,10,547.0,0.041364186327888686,25.0
4979,spirit-aerosystems-holdings,0,3423.0,0.047914333706606936,25.0
4980,spirit-aerosystems-holdings,1,681.0,0.009532474804031354,36.0
4981,spirit-aerosystems-holdings,2,548.0,0.007670772676371782,56.0
4982,spirit-aerosystems-holdings,3,648.0,0.009070548712206049,56.0
4983,spirit-aerosystems-holdings,4,400.0,0.005599104143337066,78.0
4984,spirit-aerosystems-holdings,5,80.0,0.0011198208286674132,9999.0
4985,spirit-aerosystems-holdings,6,81.0,0.001133818589025756,9999.0
4986,spirit-aerosystems-holdings,7,80.0,0.0011198208286674132,9999.0
4987,spirit-aerosystems-holdings,8,85.0,0.0011898096304591265,9999.0
4988,spirit-aerosystems-holdings,9,82.0,0.0011478163493840983,9999.0
4989,spirit-aerosystems-holdings,10,75.0,0.0010498320268757,9999.0
4990,spirit-aerosystems-holdings,11,91.0,0.0012737961926091825,9999.0
4991,spirit-aerosystems-holdings,12,84.0,0.001175811870100784,9999.0
4992,spirit-aerosystems-holdings,13,92.0,0.0012877939529675252,9999.0
4993,spirit-aerosystems-holdings,14,107.0,0.0014977603583426653,9999.0
4994,spirit-aerosystems-holdings,15,118.0,0.0016517357222844346,9999.0
4995,spirit-aerosystems-holdings,16,113.0,0.001581746920492721,9999.0
4996,spirit-aerosystems-holdings,17,116.0,0.001623740201567749,9999.0
4997,spirit-aerosystems-holdings,18,107.0,0.0014977603583426653,9999.0
4998,spirit-aerosystems-holdings,19,120.0,0.0016797312430011195,9999.0
4999,spirit-aerosystems-holdings,20,116.0,0.001623740201567749,9999.0
5000,spirit-aerosystems-holdings,21,39.0,0.000545912653975364,9999.0
5001,sprint,0,278.0,0.003883983458142394,9999.0
5002,sprint,1,369.0,0.0051553593383256964,70.0
5003,sprint,2,865.0,0.012085056443500615,86.0
5004,sprint,3,1625.0,0.02270314071755896,71.0
5005,sprint,4,126.0,0.0017603666033307254,9999.0
5006,sprite,0,65.0,0.00260447970509276,9999.0
5007,sprite,1,392.0,0.015707016067636338,23.0
5008,sprite,2,282.0,0.011299435028248588,23.0
5009,sprite,3,226.0,0.009055575590014823,14.0
5010,sprite,4,195.0,0.007813439115278278,15.0
5011,sprite,5,412.0,0.01650839443843411,32.0
5012,sprite,6,336.0,0.013463156629402572,15.0
5013,sprite,7,647.0,0.025924590295307928,24.0
5014,sprite,8,257.0,0.010297712064751371,74.0
5015,sprite,9,2136.0,0.08558721000120206,1.0
5016,sprite,10,1720.0,0.06891853988860841,71.0
5017,sprite,11,309.0,0.01238129582882558,14.0
5018,sprite,12,14.0,0.0005609648595584405,9999.0
5019,st-jude-medical,0,529.0,0.0068589951377633716,10.0
5020,st-jude-medical,1,529.0,0.0068589951377633716,10.0
5021,st-jude-medical,2,552.0,0.0071572123176661265,10.0
5022,st-jude-medical,3,536.0,0.0069497568881685574,65.0
5023,st-jude-medical,4,529.0,0.0068589951377633716,10.0
5024,st-jude-medical,5,552.0,0.0071572123176661265,10.0
5025,st-jude-medical,6,529.0,0.0068589951377633716,10.0
5026,st-jude-medical,7,529.0,0.0068589951377633716,10.0
5027,st-jude-medical,8,552.0,0.0071572123176661265,10.0
5028,st-jude-medical,9,199.0,0.002580226904376013,9999.0
5029,st-jude-medical,10,500.0,0.006482982171799027,38.0
5030,st-jude-medical,11,141.0,0.0018282009724473254,9999.0
5031,st-jude-medical,12,111.0,0.0014392220421393842,9999.0
5032,st-jude-medical,13,453.0,0.005873581847649919,12.0
5033,st-jude-medical,14,24.0,0.00031118314424635334,9999.0
5034,st-jude-medical,15,43.0,0.0005575364667747164,9999.0
5035,stanley-black--decker,0,504.0,0.006457812800307515,14.0
5036,stanley-black--decker,1,485.0,0.00621436350823243,45.0
5037,staples,0,2945.0,0.04057144431586488,34.0
5038,staples,1,3788.0,0.052184934148895135,98.0
5039,staples,2,3388.0,0.04667438144045848,47.0
5040,staples,3,85.0,0.0011709924505427895,9999.0
5041,starbucks,0,4244.0,0.2228523419449696,59.0
5042,starbucks,1,35.0,0.0018378491913463558,9999.0
5043,starbucks,2,10.0,0.0005250997689561017,9999.0
5044,starbucks,3,26.0,0.0013652593992858645,9999.0
5045,starbucks,4,60.0,0.0031505986137366103,9999.0
5046,starwood-hotels--resorts-worldwide,0,968.0,0.013884307003829659,13.0
5047,starwood-hotels--resorts-worldwide,1,725.0,0.010398886960512915,13.0
5048,starwood-hotels--resorts-worldwide,2,137.0,0.001965031053227958,9999.0
5049,starwood-hotels--resorts-worldwide,3,107.0,0.001534732282448113,9999.0
5050,starwood-hotels--resorts-worldwide,4,1628.0,0.023350879960986243,94.0
5051,starwood-hotels--resorts-worldwide,5,158.0,0.0022662401927738486,9999.0
5052,starwood-hotels--resorts-worldwide,6,253.0,0.0036288529669100244,9999.0
5053,starwood-hotels--resorts-worldwide,7,422.0,0.006052869375636484,94.0
5054,starwood-hotels--resorts-worldwide,8,221.0,0.0031698676114115232,9999.0
5055,state-farm-insurance-cos,0,954.0,0.026302729528535983,91.0
5056,state-farm-insurance-cos,1,350.0,0.00964984835952578,11.0
5057,state-farm-insurance-cos,2,649.0,0.017893575958092087,63.0
5058,state-farm-insurance-cos,3,619.0,0.017066446098704162,88.0
5059,state-farm-insurance-cos,4,655.0,0.018059001929969672,63.0
5060,state-farm-insurance-cos,5,353.0,0.00973256134546457,11.0
5061,state-farm-insurance-cos,6,351.0,0.00967741935483871,11.0
5062,state-farm-insurance-cos,7,2220.0,0.06120760959470638,2.0
5063,state-farm-insurance-cos,8,83.0,0.0022883926109732557,9999.0
5064,state-street,0,1278.0,0.07481559536354057,92.0
5065,state-street,1,104.0,0.0060882800608828,87.0
5066,state-street,2,101.0,0.0059126565975881045,87.0
5067,state-street,3,50.0,0.0029270577215782696,9999.0
5068,state-street,4,89.0,0.005210162744409321,87.0
5069,state-street,5,1668.0,0.09764664559185107,92.0
5070,state-street,6,392.0,0.02294813253717363,25.0
5071,state-street,7,181.0,0.010595948952113335,55.0
5072,state-street,8,6.0,0.0003512469265893924,9999.0
5073,steel-dynamics,0,3487.0,0.04605306602216147,35.0
5074,steel-dynamics,1,256.0,0.003381010869421662,9999.0
5075,steel-dynamics,2,996.0,0.013154245413843654,55.0
5076,steel-dynamics,3,409.0,0.0054016931468494536,97.0
5077,steel-dynamics,4,292.0,0.0038564655229340844,9999.0
5078,steel-dynamics,5,292.0,0.0038564655229340844,9999.0
5079,steel-dynamics,6,289.0,0.0038168443018080475,9999.0
5080,steel-dynamics,7,286.0,0.0037772230806820133,9999.0
5081,steel-dynamics,8,448.0,0.005916769021487909,79.0
5082,steel-dynamics,9,283.0,0.003737601859555978,9999.0
5083,steel-dynamics,10,228.0,0.003011212805578668,9999.0
5084,steel-dynamics,11,1406.0,0.018569145634401787,2.0
5085,steel-dynamics,12,881.0,0.011635431937345642,50.0
5086,steel-dynamics,13,48.0,0.0006339395380165617,9999.0
5087,steel-dynamics,14,524.0,0.006920506623347465,28.0
5088,steel-dynamics,15,474.0,0.006260152937913547,14.0
5089,steel-dynamics,16,434.0,0.005731869989566412,14.0
5090,steel-dynamics,17,91.0,0.0012018437074897315,9999.0
5091,steel-dynamics,18,70.0,0.0009244951596074858,9999.0
5092,stryker,0,6772.0,0.078872583275099,83.0
5093,stryker,1,2141.0,0.024935942231539717,47.0
5094,stryker,2,3054.0,0.035569531795946886,32.0
5095,stryker,3,2134.0,0.024854414162590262,47.0
5096,subway,0,10061.0,0.13699618736383445,1.0
5097,subway,1,2746.0,0.03739106753812636,28.0
5098,subway,2,4149.0,0.05649509803921569,64.0
5099,subway,3,2864.0,0.038997821350762525,27.0
5100,subway,4,138.0,0.0018790849673202613,9999.0
5101,subway,5,164.0,0.0022331154684095862,9999.0
5102,sun-america,0,474.0,0.024046266233766232,23.0
5103,sun-america,1,88.0,0.004464285714285714,9999.0
5104,sun-america,2,137.0,0.006950081168831169,79.0
5105,sun-america,3,522.0,0.026481331168831168,25.0
5106,sun-america,4,16.0,0.0008116883116883117,9999.0
5107,sun-america,5,126.0,0.006392045454545455,87.0
5108,sun-america,6,172.0,0.00872564935064935,67.0
5109,sunoco,0,1896.0,0.0192624199939043,16.0
5110,sunoco,1,1782.0,0.018104236513258157,16.0
5111,sunoco,2,7478.0,0.0759727725287006,1.0
5112,sunoco,3,1465.0,0.014883673676724576,14.0
5113,sunoco,4,1511.0,0.015351010870669512,14.0
5114,sunoco,5,1780.0,0.01808391750482577,64.0
5115,sunoco,6,1568.0,0.015930102610992584,14.0
5116,sunoco,7,1357.0,0.013786447221375595,14.0
5117,sunoco,8,1566.0,0.015909783602560196,14.0
5118,sunoco,9,13264.0,0.13475566392360053,1.0
5119,sunoco,10,34600.0,0.35151884588032106,26.0
5120,sunoco,11,39.0,0.00039622066443157576,9999.0
5121,suntrust,0,700.0,0.02924831822170225,25.0
5122,suntrust,1,110.0,0.004596164291981782,9999.0
5123,suntrust,2,151.0,0.006309280073538629,23.0
5124,suntrust,3,139.0,0.005807880332595161,23.0
5125,suntrust,4,141.0,0.005891446956085739,91.0
5126,suntrust,5,93.0,0.003885847992311871,9999.0
5127,suntrust,6,193.0,0.008064179166840766,43.0
5128,supervalu,0,3165.0,0.04148099606815203,86.0
5129,supervalu,1,2394.0,0.031376146788990825,80.0
5130,supervalu,2,2103.0,0.02756225425950197,53.0
5131,supervalu,3,2137.0,0.02800786369593709,14.0
5132,supervalu,4,2566.0,0.033630406290956746,80.0
5133,supervalu,5,2288.0,0.02998689384010485,83.0
5134,supervalu,6,1540.0,0.020183486238532108,8.0
5135,supervalu,7,2386.0,0.03127129750982962,80.0
5136,supervalu,8,113.0,0.0014809960681520314,9999.0
5137,symantec,0,1136.0,0.015332703468754216,86.0
5138,symantec,1,840.0,0.011337562424078823,63.0
5139,symantec,2,831.0,0.011216088540963693,88.0
5140,symantec,3,5470.0,0.07382912673775137,79.0
5141,symantec,4,956.0,0.012903225806451613,3.0
5142,symantec,5,33.0,0.00044540423808881087,9999.0
5143,synnex-corporation,0,1158.0,0.01607484938504678,42.0
5144,synnex-corporation,1,1169.0,0.016227546572642217,23.0
5145,synnex-corporation,2,1158.0,0.01607484938504678,23.0
5146,synnex-corporation,3,3563.0,0.0494600072184125,57.0
5147,synnex-corporation,4,1198.0,0.01663011188539382,23.0
5148,synnex-corporation,5,692.0,0.009606041256003776,19.0
5149,synnex-corporation,6,591.0,0.008204003442627502,90.0
5150,synnex-corporation,7,2312.0,0.03209417252005886,23.0
5151,synnex-corporation,8,79.0,0.0010966434381854023,9999.0
5152,synnex-corporation,9,106.0,0.0014714456259196536,9999.0
5153,synnex-corporation,10,106.0,0.0014714456259196536,9999.0
5154,synnex-corporation,11,103.0,0.0014298009383936256,9999.0
5155,synnex-corporation,12,96.0,0.0013326300008328937,9999.0
5156,synnex-corporation,13,81.0,0.0011244065632027539,9999.0
5157,synnex-corporation,14,93.0,0.0012909853133068658,9999.0
5158,synnex-corporation,15,87.0,0.00120769593825481,9999.0
5159,synnex-corporation,16,67.0,0.0009300646880812904,9999.0
5160,synnex-corporation,17,96.0,0.0013326300008328937,9999.0
5161,sysco,0,759.0,0.011135236642117307,35.0
5162,sysco,1,12.0,0.00017605117220738828,9999.0
5163,sysco,2,144.0,0.0021126140664886593,9999.0
5164,sysco,3,133.0,0.0019512338252985532,9999.0
5165,sysco,4,84.0,0.001232358205451718,9999.0
5166,taco-bell,0,1569.0,0.022372417333276298,23.0
5167,taco-bell,1,3152.0,0.0449444610799789,23.0
5168,taco-bell,2,2701.0,0.038513638761745884,71.0
5169,taco-bell,3,1583.0,0.0225720437467026,74.0
5170,taco-bell,4,993.0,0.014159216323737006,39.0
5171,taco-bell,5,782.0,0.011150561092812023,20.0
5172,taco-bell,6,1056.0,0.015057535184155368,11.0
5173,taco-bell,7,679.0,0.009681881051175656,72.0
5174,taco-bell,8,1162.0,0.016568992314383083,20.0
5175,taco-bell,9,953.0,0.013588855142518999,20.0
5176,taco-bell,10,703.0,0.010024097759906463,57.0
5177,taco-bell,11,682.0,0.009724658139767008,57.0
5178,taco-bell,12,8168.0,0.11646775320471688,59.0
5179,taco-bell,13,817.0,0.011649627126377779,83.0
5180,taco-bell,14,22653.0,0.32300979595328744,17.0
5181,taco-bell,15,1001.0,0.014273288559980609,20.0
5182,taco-bell,16,1189.0,0.016953986111705236,20.0
5183,targa-resources-corp,0,5697.0,0.036600408598558336,67.0
5184,targa-resources-corp,1,1221.0,0.00784432137946985,78.0
5185,targa-resources-corp,2,1688.0,0.010844565510683952,39.0
5186,targa-resources-corp,3,2182.0,0.014018271294023927,56.0
5187,targa-resources-corp,4,2212.0,0.014211006463052669,54.0
5188,targa-resources-corp,5,1689.0,0.010850990016318243,39.0
5189,targa-resources-corp,6,4845.0,0.031126729798142037,77.0
5190,targa-resources-corp,7,6390.0,0.041052591003122314,55.0
5191,targa-resources-corp,8,641.0,0.004118108111580814,9999.0
5192,targa-resources-corp,9,1168.0,0.007503822580852405,42.0
5193,targa-resources-corp,10,339.0,0.0021779074100247986,9999.0
5194,targa-resources-corp,11,2942.0,0.01890089557608542,36.0
5195,target,0,433.0,0.030239541867448844,65.0
5196,target,1,90.0,0.006285355122564425,95.0
5197,target,2,88.0,0.0061456805642852155,30.0
5198,target,3,81.0,0.0056568196103079825,98.0
5199,target,4,115.0,0.008031287101054543,45.0
5200,target,5,114.0,0.007961449821914938,30.0
5201,target,6,186.0,0.012989733919966478,20.0
5202,tata-consultancy-services,0,499.0,0.007167995403289521,23.0
5203,tata-consultancy-services,1,458.0,0.00657904187315952,65.0
5204,tata-consultancy-services,2,454.0,0.006521582992171228,53.0
5205,tata-consultancy-services,3,277.0,0.003979027508439273,9999.0
5206,tata-consultancy-services,4,280.0,0.004022121669180492,9999.0
5207,tata-consultancy-services,5,281.0,0.0040364863894275654,9999.0
5208,tata-consultancy-services,6,280.0,0.004022121669180492,9999.0
5209,teachers-insurance-and-annuity-association,0,16069.0,0.04453825067698474,4.0
5210,teachers-insurance-and-annuity-association,1,24160.0,0.0669639763741335,44.0
5211,teachers-insurance-and-annuity-association,2,46178.0,0.12799099755814308,82.0
5212,teachers-insurance-and-annuity-association,3,24585.0,0.06814194367376128,4.0
5213,tech-data,0,1605.0,0.02136666799792324,23.0
5214,tech-data,1,1230.0,0.016374455848875754,74.0
5215,tech-data,2,1373.0,0.018278152748379198,69.0
5216,tech-data,3,1853.0,0.024668184299159974,0.0
5217,tech-data,4,1123.0,0.014950011315680871,88.0
5218,tech-data,5,859.0,0.01143549396275144,34.0
5219,tech-data,6,1198.0,0.01594845374549037,46.0
5220,tech-data,7,1193.0,0.0158818909168364,46.0
5221,tech-data,8,83.0,0.0011049429556558436,9999.0
5222,tech-mahindra,0,1349.0,0.01879877369007804,31.0
5223,tech-mahindra,1,186.0,0.002591973244147157,9999.0
5224,tech-mahindra,2,1579.0,0.022003901895206242,0.0
5225,tech-mahindra,3,1398.0,0.019481605351170567,96.0
5226,tech-mahindra,4,1154.0,0.016081382385730213,48.0
5227,tech-mahindra,5,672.0,0.009364548494983277,28.0
5228,tech-mahindra,6,1390.0,0.0193701226309922,96.0
5229,tech-mahindra,7,1379.0,0.01921683389074693,31.0
5230,tech-mahindra,8,1363.0,0.01899386845039019,96.0
5231,tech-mahindra,9,966.0,0.013461538461538462,93.0
5232,telephone-and-data-systems,0,429.0,0.024757617728531852,25.0
5233,telephone-and-data-systems,1,149.0,0.008598799630655586,71.0
5234,telephone-and-data-systems,2,748.0,0.04316712834718375,25.0
5235,telephone-and-data-systems,3,40.0,0.002308402585410896,9999.0
5236,tenet-healthcare-corp,0,408.0,0.003411371237458194,9999.0
5237,tenet-healthcare-corp,1,3847.0,0.03216555183946488,71.0
5238,tenet-healthcare-corp,2,3746.0,0.03132107023411372,25.0
5239,tenneco,0,3825.0,0.05401779409687897,23.0
5240,tenneco,1,1546.0,0.021833074424516312,14.0
5241,tenneco,2,1977.0,0.027919785341053525,80.0
5242,tenneco,3,1975.0,0.02789154074283293,80.0
5243,teradata,0,2012.0,0.05877884896289804,55.0
5244,teradata,1,37.0,0.0010809231668127374,9999.0
5245,terex-corporation,0,3003.0,0.055389552899513056,73.0
5246,terex-corporation,1,2385.0,0.043990703851261616,56.0
5247,terex-corporation,2,2954.0,0.054485760661059465,73.0
5248,terex-corporation,3,2166.0,0.03995130588756088,86.0
5249,terex-corporation,4,1680.0,0.03098716246126605,2.0
5250,terex-corporation,5,196.0,0.003615168953814372,9999.0
5251,terex-corporation,6,403.0,0.007433230042791795,23.0
5252,terex-corporation,7,190.0,0.0035045005164527077,9999.0
5253,terex-corporation,8,1175.0,0.021672568983325955,23.0
5254,terex-corporation,9,6356.0,0.1172347646451232,82.0
5255,terex-corporation,10,2196.0,0.04050464807436919,62.0
5256,terex-corporation,11,377.0,0.0069536668142245826,77.0
5257,tesla,0,786.0,0.01853423882286361,91.0
5258,tesla,1,2950.0,0.06956234672703264,70.0
5259,tesla,2,149.0,0.0035134880211280892,9999.0
5260,tesla,3,56.0,0.0013205055649877385,9999.0
5261,tesla,4,92.0,0.002169401999622713,9999.0
5262,tesla,5,69.0,0.0016270514997170345,9999.0
5263,tesla,6,55.0,0.0012969251084701,9999.0
5264,tesla,7,62.0,0.0014619883040935672,9999.0
5265,tesla,8,147.0,0.003466327108092813,9999.0
5266,tesla,9,272.0,0.006413884172797585,36.0
5267,tesla,10,137.0,0.003230522542916431,9999.0
5268,tesla,11,148.0,0.0034899075646104513,9999.0
5269,tesoro-corporation,0,2979.0,0.03273338607594937,78.0
5270,tesoro-corporation,1,1843.0,0.02025096694796062,35.0
5271,tesoro-corporation,2,1875.0,0.020602584388185654,15.0
5272,tesoro-corporation,3,14016.0,0.1540084388185654,82.0
5273,tesoro-corporation,4,852.0,0.00936181434599156,98.0
5274,tesoro-corporation,5,2279.0,0.02504175457102672,35.0
5275,tesoro-corporation,6,2284.0,0.025096694796061886,15.0
5276,texas-instruments,0,3810.0,0.051077863577863584,24.0
5277,texas-instruments,1,745.0,0.009987666237666238,55.0
5278,texas-instruments,2,419.0,0.005617224367224367,19.0
5279,texas-instruments,3,509.0,0.0068237880737880745,95.0
5280,texas-instruments,4,423.0,0.005670849420849421,19.0
5281,texas-instruments,5,102.0,0.0013674388674388676,9999.0
