"","name","feat","area","frac","ftype","style","family","ver"
"29911","kia",9999,1504,0.0396959459459459,"serif","from_selem","from_selem","bold"
"29921","kimberlyclark-corporation",9999,1272,0.0168432203389831,"sans","from_selem","from_selem","bold"
"29931","kimberlyclark-corporation",9999,822,0.0108845338983051,"sans","from_selem","from_selem","bold"
"29941","kimberlyclark-corporation",9999,902,0.0119438559322034,"sans","from_selem","from_selem","bold"
"29981","kimberlyclark-corporation",9999,1675,0.0221795550847458,"sans","from_selem","from_selem","bold"
"30031","kindred-healthcare",9999,1098,0.0151552795031056,"mi","from_selem","from_selem","mix"
"30041","kindred-healthcare",9999,659,0.00909592822636301,"serif","from_selem","from_selem","bold"
"30051","kindred-healthcare",9999,471,0.00650103519668737,"sans","from_selem","from_selem","orig"
"30101","kitchenaid",9999,6335,0.0468814753418981,"sans","from_selem","from_selem","bold"
"30141","kitchenaid",9999,5607,0.0414939908827186,"wrong","from_selem","from_selem","wrong"
"30191","kitchenaid",9999,2050,0.0151708010182938,"sans","from_selem","from_selem","bi"
"30201","kitchenaid",9999,2050,0.0151708010182938,"sans","from_selem","from_selem","bi"
"30241","kkr",9999,6534,0.0878804589043859,"sans","from_selem","from_selem","bold"
"30291","kraft",9999,1510,0.023168392788646,"sans","from_selem","from_selem","bold"
"30311","kraft",9999,1168,0.0179209819716149,"sans","from_selem","from_selem","bold"
"30371","l-brands",9999,916,0.0181195972543667,"serif","from_selem","from_selem","orig"
"30451","laboratory-corp-of-america",9999,3701,0.050743812984164,"mix","from_selem","from_selem","mix"
"30471","laboratory-corp-of-america",9999,2901,0.0397751422499486,"serif","from_selem","from_selem","bold"
"30481","laboratory-corp-of-america",9999,3618,0.0496058133954891,"sans","from_selem","from_selem","mix"
"30571","lam-research-corporation",9999,1421,0.019506904977624,"serif","from_selem","from_selem","orig"
"31091","lansing-trade-group",9999,1898,0.0261044176706827,"sans","from_selem","from_selem","bold"
"31101","lansing-trade-group",9999,1922,0.0264345051438631,"sans","from_selem","from_selem","bold"
"31111","lansing-trade-group",9999,1971,0.0271084337349398,"serif","from_selem","from_selem","bold"
"31141","las-vegas-sands",9999,2589,0.0377901036345059,"sans","from_selem","from_selem","bi"
"31151","las-vegas-sands",9999,954,0.0139249744562838,"sans","from_selem","from_selem","bi"
"31161","las-vegas-sands",9999,951,0.0138811852284338,"serif","from_selem","from_selem","bold"
"31171","las-vegas-sands",9999,831,0.0121296161144358,"sans","from_selem","from_selem","italics"
"31211","lawson-software",9999,434,0.0218364779874214,"sans","from_selem","from_selem","orig"
"31221","lawson-software",9999,524,0.0263647798742138,"sans","from_selem","from_selem","bold"
"31231","lawson-software",9999,616,0.0309937106918239,"sans","from_selem","from_selem","bold"
"31271","lear-corporation",9999,943,0.0135162252035317,"sans","from_selem","from_selem","bold"
"31281","lear-corporation",9999,1277,0.0183035202385048,"mix","from_selem","from_selem","bold"
"31291","lear-corporation",9999,1220,0.0174865267744525,"sans","from_selem","from_selem","bold"
"31301","lear-corporation",9999,1522,0.0218151588120628,"sans","from_selem","from_selem","bi"
"31461","lennar",9999,2683,0.0452521504469557,"sans","from_selem","from_selem","bold"
"31471","lennar",9999,3481,0.0587114184516782,"sans","from_selem","from_selem","bold"
"31481","lennar",9999,3492,0.0588969472086355,"sans","from_selem","from_selem","bold"
"31491","lennar",9999,2616,0.0441221116545792,"sans","from_selem","from_selem","bold"
"31561","leucadia-national-corporation",9999,568,0.0165776493593672,"sans","from_selem","from_selem","bold"
"31771","level-3",9999,1993,0.0329465053230179,"sans","from_selem","from_selem","bold"
"31781","level-3",9999,1978,0.0326985386497388,"sans","from_selem","from_selem","bold"
"31951","liberty-mutual-holding-company",9999,226,0.0061897458369851,"serif","from_selem","from_selem","orig"
"32091","liberty-mutual-holding-company",9999,286,0.0078330411919369,"mix","from_selem","from_selem","mix"
"32101","liberty-mutual-holding-company",9999,360,0.00985977212971078,"serif","from_selem","from_selem","orig"
"32211","lifepoint-health",9999,566,0.00761182387907152,"serif","from_selem","from_selem","orig"
"32481","listerine",9999,2281,0.048376492545227,"sans","from_selem","from_selem","bold"
"32541","lithia-motors",9999,517,0.0071143525526352,"mi","from_selem","from_selem","mix"
"32741","live-nation-entertainment",9999,150,0.00697350069735007,"sans","from_selem","from_selem","bold"
"33161","lm",9999,2072,0.0296169239565466,"sans","from_selem","from_selem","bi"
"33291","loews-corporation",9999,546,0.0111142775719578,"mix","from_selem","from_selem","bold"
"33361","loreal",9999,416,0.0145806315937051,"sans","from_selem","from_selem","bold"
"33381","loreal",9999,346,0.0121271599313028,"sans","from_selem","from_selem","bold"
"33471","loreal",9999,556,0.0194875749185097,"sans","from_selem","from_selem","bold"
"33481","loreal",9999,537,0.0188216326101434,"sans","from_selem","from_selem","bold"
"33591","lyondellbasell",9999,877,0.0118395118395118,"sans","from_selem","from_selem","bold"
"33601","lyondellbasell",9999,855,0.0115425115425115,"sans","from_selem","from_selem","orig"
"33611","lyondellbasell",9999,756,0.0102060102060102,"sans","from_selem","from_selem","orig"
"33621","lyondellbasell",9999,860,0.0116100116100116,"sans","from_selem","from_selem","bold"
"33981","mars",9999,1977,0.0274797064383409,"sans","from_selem","from_selem","italics"
"34031","marshalls",9999,989,0.0136085311317509,"sans","from_selem","from_selem","bold"
"34041","marshalls",9999,638,0.00877880976952184,"sans","from_selem","from_selem","orig"
"34051","marshalls",9999,954,0.0131269349845201,"sans","from_selem","from_selem","bold"
"34061","marshalls",9999,631,0.00868249054007568,"sans","from_selem","from_selem","orig"
"34071","marshalls",9999,630,0.0086687306501548,"sans","from_selem","from_selem","bold"
"34151","massachusetts-mutual-life-insurance-company",9999,509,0.0130312339989759,"serif","from_selem","from_selem","orig"
"34171","massachusetts-mutual-life-insurance-company",9999,217,0.00555555555555556,"serif","from_selem","from_selem","orig"
"34181","massachusetts-mutual-life-insurance-company",9999,198,0.00506912442396313,"serif","from_selem","from_selem","orig"
"34381","max-factor",9999,694,0.0115875242102451,"sans","from_selem","from_selem","bold"
"34391","max-factor",9999,416,0.00694583583784145,"sans","from_selem","from_selem","bold"
"34401","max-factor",9999,411,0.00686235223402124,"sans","from_selem","from_selem","bold"
"34411","max-factor",9999,511,0.00853202431042543,"sans","from_selem","from_selem","bold"
"34431","max-factor",9999,644,0.010752688172043,"sans","from_selem","from_selem","bold"
"34561","mccormick",9999,14790,0.0244745177080334,"sans","from_selem","from_selem","bold"
"34691","mckesson",9999,3258,0.0538512396694215,"sans","from_selem","from_selem","bold"
"34701","mckesson",9999,2859,0.0472561983471074,"sans","from_selem","from_selem","bold"
"34721","mckinsey",9999,152,0.00875676921304298,"serif","from_selem","from_selem","orig"
"34771","mckinsey",9999,209,0.0120405576679341,"serif","from_selem","from_selem","orig"
"34841","mclane-company",9999,1979,0.0273841811036697,"sans","from_selem","from_selem","bold"
"34851","mclane-company",9999,1299,0.0179747606132728,"sans","from_selem","from_selem","bold"
"34871","mclane-company",9999,1590,0.0220014390878397,"sans","from_selem","from_selem","bold"
"34881","mclane-company",9999,1354,0.018735816682349,"sans","from_selem","from_selem","bold"
"34891","mclane-company",9999,751,0.0103918746886589,"sans","from_selem","from_selem","bold"
"34901","mclane-company",9999,1852,0.0256268334532573,"sans","from_selem","from_selem","bold"
"34911","mclane-company",9999,1695,0.0234543643106216,"sans","from_selem","from_selem","bold"
"34941","medtronic",9999,2692,0.0577186963979417,"sans","from_selem","from_selem","bold"
"34961","medtronic",9999,1352,0.0289879931389365,"sans","from_selem","from_selem","bold"
"35151","mercedes-benz",9999,323,0.00648073836276084,"serif","from_selem","from_selem","orig"
"35231","merck",9999,24323,0.106848532771042,"sans","from_selem","from_selem","bold"
"35241","merck",9999,9936,0.0436478650500791,"sans","from_selem","from_selem","bold"
"35251","merck",9999,6699,0.0294280442804428,"sans","from_selem","from_selem","bold"
"35271","metlife",9999,593,0.0417370495495495,"mix","from_selem","from_selem","mix"
"35281","metlife",9999,199,0.0140061936936937,"sans","from_selem","from_selem","bold"
"35291","metlife",9999,104,0.00731981981981982,"sans","from_selem","from_selem","bold"
"35331","metlife",9999,370,0.0260416666666667,"sans","from_selem","from_selem","bold"
"35351","metlife",9999,210,0.0147804054054054,"sans","from_selem","from_selem","bold"
"35381","mgm-resorts-international",9999,656,0.00970471625539973,"sans","from_selem","from_selem","bold"
"35391","mgm-resorts-international",9999,480,0.00710101189419492,"serif","from_selem","from_selem","bold"
"35401","mgm-resorts-international",9999,655,0.00968992248062016,"sans","from_selem","from_selem","bold"
"35411","mgm-resorts-international",9999,580,0.0085803893721522,"sans","from_selem","from_selem","bold"
"35421","mgm-resorts-international",9999,582,0.00860997692171134,"sans","from_selem","from_selem","bold"
"35721","micron-technology",9999,1557,0.0211015639823273,"sans","from_selem","from_selem","bold"
"35731","micron-technology",9999,2163,0.0293145041064701,"sans","from_selem","from_selem","bold"
"35791","microsoft",9999,347,0.0158274037584382,"callig","from_selem","from_selem","condensed"
"35801","microsoft",9999,482,0.0219850392264185,"sans","from_selem","from_selem","bold"
"35921","mobil",9999,11045,0.151003499945313,"sans","from_selem","from_selem","bold"
"36131","moet",9999,305,0.00543594496328509,"serif","from_selem","from_selem","orig"
"36251","mohawk-industries",9999,1037,0.0182079960669324,"serif","from_selem","from_selem","orig"
"36381","molina-healthcare",9999,706,0.0106366950914515,"serif","from_selem","from_selem","orig"
"36391","molina-healthcare",9999,539,0.00812064965197216,"serif","from_selem","from_selem","orig"
"36401","molina-healthcare",9999,812,0.0122337059692048,"serif","from_selem","from_selem","orig"
"36421","molina-healthcare",9999,1061,0.0159851749178895,"serif","from_selem","from_selem","orig"
"36441","molina-healthcare",9999,335,0.00504715701931479,"callig","from_selem","from_selem","bold"
"36451","molina-healthcare",9999,335,0.00504715701931479,"callig","from_selem","from_selem","bold"
"36471","mondelez-international",9999,791,0.0177195340501792,"sans","from_selem","from_selem","bold"
"36481","mondelez-international",9999,714,0.015994623655914,"serif","from_selem","from_selem","bold"
"36491","mondelez-international",9999,688,0.0154121863799283,"sans","from_selem","from_selem","bold"
"36501","mondelez-international",9999,689,0.0154345878136201,"sans","from_selem","from_selem","bold"
"36571","mondelez-international",9999,465,0.0104166666666667,"wrong","from_selem","from_selem","wrong"
"36751","morgan-stanley",9999,707,0.0166227781435155,"serif","from_selem","from_selem","orig"
"36761","morgan-stanley",9999,457,0.010744850935766,"serif","from_selem","from_selem","orig"
"36771","morgan-stanley",9999,371,0.0087228439763002,"sans","from_selem","from_selem","orig"
"36781","morgan-stanley",9999,370,0.0086993322674692,"sans","from_selem","from_selem","orig"
"36791","morgan-stanley",9999,484,0.011379667074203,"sans","from_selem","from_selem","orig"
"36801","morgan-stanley",9999,488,0.0114737139095269,"sans","from_selem","from_selem","bold"
"36821","mosaic",9999,765,0.0108418367346939,"sans","from_selem","from_selem","bold"
"36831","mosaic",9999,639,0.00905612244897959,"sans","from_selem","from_selem","bold"
"36841","mosaic",9999,633,0.00897108843537415,"sans","from_selem","from_selem","bold"
"36851","mosaic",9999,519,0.00735544217687075,"sans","from_selem","from_selem","bold"
"36861","mosaic",9999,548,0.00776643990929705,"sans","from_selem","from_selem","bold"
"36871","mosaic",9999,666,0.00943877551020408,"sans","from_selem","from_selem","bold"
"36891","motorola",9999,1622,0.0072204415954416,"sans","from_selem","from_selem","orig"
"36981","mt-bank",9999,4203,0.0542049807193799,"sans","from_selem","from_selem","mix"
"37001","mt-bank",9999,1298,0.0167399631153355,"serif","from_selem","from_selem","bold"
"37011","mt-bank",9999,687,0.00886005751944183,"sans","from_selem","from_selem","bold"
"37061","murphy-usa",9999,1027,0.0226181561908118,"sans","from_selem","from_selem","bi"
"37071","murphy-usa",9999,704,0.015504558868872,"sans","from_selem","from_selem","italics"
"37081","murphy-usa",9999,753,0.0165837114037792,"sans","from_selem","from_selem","italics"
"37111","murphy-usa",9999,624,0.0137426771792274,"sans","from_selem","from_selem","bi"
"37121","murphy-usa",9999,698,0.0153724177421486,"sans","from_selem","from_selem","italics"
"37131","murphy-usa",9999,692,0.0152402766154253,"wrong","from_selem","from_selem","wrong"
"37421","mutual-of-omaha-insurance-company",9999,225,0.00694444444444444,"callig","from_selem","from_selem","bold"
"37481","nationwide-mutual-insurance-co",9999,324,0.00503668697923144,"sans","from_selem","from_selem","bold"
"37571","nationwide-mutual-insurance-co",9999,5429,0.0843955975624922,"serif","from_selem","from_selem","bold"
"37581","nationwide-mutual-insurance-co",9999,562,0.00873647556274095,"sans","from_selem","from_selem","bold"
"37651","navistar-international-corporation",9999,2108,0.0439881474062017,"sans","from_selem","from_selem","italics"
"37721","navistar-international-corporation",9999,2056,0.0429030507908685,"sans","from_selem","from_selem","italics"
"37881","ncr-corporation",9999,775,0.0462824723798149,"sans","from_selem","from_selem","bold"
"37891","ncr-corporation",9999,767,0.0458047178262168,"sans","from_selem","from_selem","bold"
"37911","ncr-corporation",9999,288,0.0171991639295312,"sans","from_selem","from_selem","bold"
"37921","ncr-corporation",9999,247,0.014750671842341,"sans","from_selem","from_selem","bold"
"37931","ncr-corporation",9999,318,0.018990743505524,"sans","from_selem","from_selem","bold"
"37961","ncr-corporation",9999,388,0.0231710958495073,"sans","from_selem","from_selem","bold"
"38111","netapp",9999,13730,0.153837535014006,"wrong","from_selem","from_selem","wrong"
"38121","netapp",9999,1921,0.0215238095238095,"sans","from_selem","from_selem","bold"
"38131","netapp",9999,1610,0.0180392156862745,"sans","from_selem","from_selem","mix"
"38141","netapp",9999,1569,0.0175798319327731,"sans","from_selem","from_selem","mix"
"38161","neutrogena",9999,2066,0.0272081966997221,"serif","from_selem","from_selem","orig"
"38171","neutrogena",9999,1051,0.0138411494343698,"sans","from_selem","from_selem","orig"
"38181","neutrogena",9999,1042,0.0137226238921154,"sans","from_selem","from_selem","orig"
"38191","neutrogena",9999,1133,0.0149210488193539,"serif","from_selem","from_selem","orig"
"38201","neutrogena",9999,1109,0.0146049807066756,"serif","from_selem","from_selem","orig"
"38211","neutrogena",9999,1188,0.015645371577575,"serif","from_selem","from_selem","orig"
"38261","new-york-life-insurance-company",9999,1939,0.018935546875,"mix","from_selem","from_selem","mix"
"38381","newmont-mining-corporation",9999,654,0.00965798334219387,"mix","from_selem","from_selem","bold"
"38391","newmont-mining-corporation",9999,1072,0.0158308228483667,"serif","from_selem","from_selem","orig"
"38411","newport",9999,677,0.0336866198935164,"sans","from_selem","from_selem","bold"
"38421","newport",9999,492,0.0244812658605762,"sans","from_selem","from_selem","bold"
"38431","newport",9999,471,0.0234363337811614,"sans","from_selem","from_selem","bold"
"38441","newport",9999,517,0.0257252326217843,"sans","from_selem","from_selem","mix"
"38491","news-corporation",9999,605,0.00812298603651987,"sans","from_selem","from_selem","bold"
"38501","nextera-energy",9999,650,0.0122341426689253,"sans","from_selem","from_selem","bold"
"38531","nextera-energy",9999,359,0.00675701110483719,"wrong","from_selem","from_selem","wrong"
"38621","nextera-energy",9999,742,0.013965744400527,"sans","from_selem","from_selem","bold"
"38641","nextera-energy",9999,358,0.006738189346885,"sans","from_selem","from_selem","bold"
"38651","nextera-energy",9999,358,0.006738189346885,"sans","from_selem","from_selem","bold"
"38711","nielsen",9999,1165,0.0163210983468759,"sans","from_selem","from_selem","orig"
"38721","nielsen",9999,1083,0.0151723171756795,"sans","from_selem","from_selem","orig"
"38731","nielsen",9999,1177,0.0164892126646119,"sans","from_selem","from_selem","orig"
"38841","nike",9999,7017,0.055857605693225,"sans","from_selem","from_selem","bi"
"39021","nissan",9999,712,0.00656463212244145,"sans","from_selem","from_selem","bold"
"39031","nissan",9999,648,0.0059745528305366,"sans","from_selem","from_selem","bold"
"39041","nissan",9999,668,0.00615895260925687,"sans","from_selem","from_selem","bold"
"39051","nissan",9999,616,0.00567951318458418,"sans","from_selem","from_selem","bold"
"39061","nissan",9999,743,0.00685045177945787,"sans","from_selem","from_selem","bold"
"39161","nissan",9999,1043,0.00961644846026185,"sans","from_selem","from_selem","bold"
"39171","nissan",9999,1042,0.00960722847132584,"sans","from_selem","from_selem","bold"
"39271","nordstrom",9999,1264,0.0180282975810132,"serif","from_selem","from_selem","orig"
"39281","nordstrom",9999,1283,0.0182992925604747,"mi","from_selem","from_selem","mix"
"39291","nordstrom",9999,1256,0.0179141944317663,"mi","from_selem","from_selem","mix"
"39301","nordstrom",9999,1664,0.0237334550433592,"serif","from_selem","from_selem","orig"
"39491","northrop-grumman-corporation",9999,267,0.010368932038835,"sans","from_selem","from_selem","bi"
"39521","northrop-grumman-corporation",9999,244,0.00947572815533981,"sans","from_selem","from_selem","bi"
"39531","northrop-grumman-corporation",9999,216,0.00838834951456311,"sans","from_selem","from_selem","bi"
"39551","northrop-grumman-corporation",9999,200,0.00776699029126214,"sans","from_selem","from_selem","italics"
"39561","northrop-grumman-corporation",9999,223,0.00866019417475728,"sans","from_selem","from_selem","bi"
"39571","northrop-grumman-corporation",9999,224,0.00869902912621359,"sans","from_selem","from_selem","bi"
"39581","northrop-grumman-corporation",9999,264,0.010252427184466,"sans","from_selem","from_selem","bi"
"39781","northwestern-mutual-life-insurance-company",9999,333,0.00543993204168981,"sans","from_selem","from_selem","bold"
"39791","northwestern-mutual-life-insurance-company",9999,335,0.00547260430620446,"sans","from_selem","from_selem","bold"
"39811","northwestern-mutual-life-insurance-company",9999,461,0.00753095697062763,"serif","from_selem","from_selem","bold"
"39831","northwestern-mutual-life-insurance-company",9999,348,0.00568497402554971,"serif","from_selem","from_selem","bold"
"39841","norwegian-cruise",9999,943,0.0185352622061483,"wrong","from_selem","from_selem","wrong"
"39931","norwegian-cruise",9999,1248,0.0245302303640223,"wrong","from_selem","from_selem","wrong"
"40101","nucor-corporation",9999,959,0.0131984585741811,"sans","from_selem","from_selem","bold"
"40111","nucor-corporation",9999,1133,0.0155931736856592,"sans","from_selem","from_selem","bold"
"40281","nvidia",9999,2396,0.0312834573704139,"sans","from_selem","from_selem","bold"
"40311","nvr",9999,1027,0.043421275156435,"sans","from_selem","from_selem","bold"
"40321","nvr",9999,784,0.0331473025536953,"sans","from_selem","from_selem","bold"
"40331","nvr",9999,1060,0.0448165060037206,"sans","from_selem","from_selem","bold"
"40381","occidental-petroleum-corporation",9999,978,0.02049025769956,"sans","from_selem","from_selem","bold"
"40391","office-depot",9999,1904,0.0296360862933101,"sans","from_selem","from_selem","bold"
"40401","office-depot",9999,1894,0.0294804345795847,"sans","from_selem","from_selem","bold"
"40431","office-depot",9999,1970,0.0306633876038975,"sans","from_selem","from_selem","bold"
"40591","oneok",9999,3125,0.0196392659627954,"serif","from_selem","from_selem","orig"
"40601","oneok",9999,3160,0.0198592257415787,"serif","from_selem","from_selem","orig"
"40611","oneok",9999,3596,0.0225992961287079,"serif","from_selem","from_selem","orig"
"40751","optumhealth",9999,153,0.0095648912228057,"sans","from_selem","from_selem","mix"
"40781","oracle",9999,2536,0.0368176538908246,"sans","from_selem","from_selem","bold"
"40791","oracle",9999,3405,0.0494337979094077,"sans","from_selem","from_selem","bold"
"40801","oracle",9999,3124,0.0453542392566783,"sans","from_selem","from_selem","bold"
"40811","oracle",9999,2330,0.0338269454123113,"sans","from_selem","from_selem","bold"
"40831","oracle",9999,3148,0.0457026713124274,"sans","from_selem","from_selem","bold"
"40901","oreilly-auto-parts",9999,1275,0.0248392752776154,"sans","from_selem","from_selem","bold"
"41021","oshkosh-corporation",9999,1504,0.0225200269521599,"serif","from_selem","from_selem","bold"
"41031","oshkosh-corporation",9999,1568,0.0234783259714008,"sans","from_selem","from_selem","bold"
"41041","oshkosh-corporation",9999,1569,0.0234932993935764,"sans","from_selem","from_selem","bold"
"41251","paccar-inc",9999,5540,0.0768782437345619,"sans","from_selem","from_selem","bold"
"41261","paccar-inc",9999,5700,0.0790985540229247,"wrong","from_selem","from_selem","wrong"
"41311","panasonic",9999,1358,0.0295615830031782,"sans","from_selem","from_selem","bold"
"41321","panasonic",9999,1330,0.0289520658278549,"sans","from_selem","from_selem","bold"
"41771","parliament",9999,255,0.0131987577639752,"sans","from_selem","from_selem","orig"
"41781","parliament",9999,252,0.0130434782608696,"sans","from_selem","from_selem","orig"
"41801","parliament",9999,244,0.0126293995859213,"sans","from_selem","from_selem","orig"
"41811","parliament",9999,303,0.0156832298136646,"serif","from_selem","from_selem","orig"
"41821","parliament",9999,956,0.0494824016563147,"callig","from_selem","from_selem","bold"
"41831","parliament",9999,514,0.0266045548654244,"callig","from_selem","from_selem","condensed"
"41861","parliament",9999,374,0.0193581780538302,"serif","from_selem","from_selem","bold"
"41871","parliament",9999,634,0.032815734989648,"wrong","from_selem","from_selem","wrong"
"41881","parliament",9999,343,0.0177536231884058,"sans","from_selem","from_selem","orig"
"42081","patterson-companies",9999,847,0.0118872187837705,"serif","from_selem","from_selem","bold"
"42091","patterson-companies",9999,631,0.00885576747645713,"mi","from_selem","from_selem","mix"
"42101","patterson-companies",9999,612,0.0085891120373879,"serif","from_selem","from_selem","orig"
"42211","pbf-energy",9999,686,0.0204166666666667,"sans","from_selem","from_selem","bi"
"42221","pbf-energy",9999,790,0.0235119047619048,"sans","from_selem","from_selem","bi"
"42231","pbf-energy",9999,561,0.0166964285714286,"sans","from_selem","from_selem","bi"
"42271","peabody-energy-corporation",9999,393,0.00540131940626718,"sans","from_selem","from_selem","bold"
"42291","peabody-energy-corporation",9999,397,0.00545629466739967,"wrong","from_selem","from_selem","wrong"
"42301","peabody-energy-corporation",9999,444,0.00610225398570643,"sans","from_selem","from_selem","bold"
"42341","penske-automotive-group",9999,404,0.0130288957688338,"sans","from_selem","from_selem","italics"
"42351","penske-automotive-group",9999,371,0.0119646542827657,"sans","from_selem","from_selem","bi"
"42361","penske-automotive-group",9999,301,0.00970717234262126,"sans","from_selem","from_selem","italics"
"42371","penske-automotive-group",9999,442,0.0142543859649123,"sans","from_selem","from_selem","bi"
"42381","penske-automotive-group",9999,420,0.0135448916408669,"sans","from_selem","from_selem","bi"
"42391","penske-automotive-group",9999,299,0.00964267285861713,"sans","from_selem","from_selem","italics"
"42451","penske-automotive-group",9999,200,0.0064499484004128,"wrong","from_selem","from_selem","wrong"
"42531","pepsi",9999,250,0.00987673830594185,"sans","from_selem","from_selem","bold"
"42581","pepsi",9999,314,0.012405183312263,"sans","from_selem","from_selem","bold"
"42591","performance-food-group-company",9999,4208,0.0535280424357295,"sans","from_selem","from_selem","bi"
"42701","petsmart",9999,2146,0.0338091186942685,"sans","from_selem","from_selem","bold"
"42711","petsmart",9999,2621,0.0412924977156001,"sans","from_selem","from_selem","italics"
"42751","petsmart",9999,1932,0.0304376595141318,"sans","from_selem","from_selem","bold"
"42801","pge",9999,1732,0.0262229556844161,"sans","from_selem","from_selem","bold"
"42821","philadelphia-insurance-companies",9999,5086,0.0664116057088388,"sans","from_selem","from_selem","bold"
"42831","philadelphia-insurance-companies",9999,478,0.00624159408746066,"serif","from_selem","from_selem","orig"
"42981","philip-morris",9999,4030,0.00669908157752566,"serif","from_selem","from_selem","orig"
"42991","philip-morris",9999,3394,0.00564185679258613,"serif","from_selem","from_selem","orig"
"43001","philip-morris",9999,3503,0.00582304783277231,"serif","from_selem","from_selem","orig"
"43401","pnc",9999,4855,0.0392164781906301,"serif","from_selem","from_selem","orig"
"43441","polaris-inds",9999,393,0.0176486437937848,"wrong","from_selem","from_selem","wrong"
"43471","polaris-inds",9999,419,0.0188162385485899,"wrong","from_selem","from_selem","wrong"
"43481","polaris-inds",9999,409,0.0183671636428956,"wrong","from_selem","from_selem","wrong"
"43491","polaris-inds",9999,434,0.0194898509071313,"sans","from_selem","from_selem","bold"
"44231","prada",9999,822,0.0315668202764977,"sans","from_selem","from_selem","mix"
"44241","prada",9999,1031,0.0395929339477727,"serif","from_selem","from_selem","bold"
"44251","prada",9999,692,0.0265745007680492,"sans","from_selem","from_selem","bold"
"44261","prada",9999,693,0.0266129032258065,"sans","from_selem","from_selem","bold"
"44281","pratt-and-whitney",9999,854,0.0117204655248134,"serif","from_selem","from_selem","bold"
"44381","praxair",9999,1043,0.0205008255365988,"wrong","from_selem","from_selem","wrong"
"44671","precision-castparts-corp",9999,502,0.0170893617021277,"sans","from_selem","from_selem","italics"
"44791","principal-financial-group",9999,3142,0.0766341463414634,"sans","from_selem","from_selem","mix"
"44801","principal-financial-group",9999,408,0.00995121951219512,"sans","from_selem","from_selem","orig"
"44831","progressive",9999,7518,0.042564996829423,"sans","from_selem","from_selem","bi"
"44841","progressive",9999,7355,0.0416421324395326,"sans","from_selem","from_selem","bi"
"44851","progressive",9999,5779,0.0327192227556844,"sans","from_selem","from_selem","bold"
"44901","progressive",9999,5786,0.0327588549687472,"sans","from_selem","from_selem","bold"
"44921","progressive",9999,7394,0.0418629404837395,"sans","from_selem","from_selem","bi"
"44931","progressive",9999,7380,0.0417836760576139,"sans","from_selem","from_selem","bi"
"44971","prudential",9999,652,0.010115741459025,"sans","from_selem","from_selem","bold"
"44981","prudential",9999,857,0.0132963043410805,"sans","from_selem","from_selem","bold"
"44991","prudential",9999,761,0.0118068700158252,"serif","from_selem","from_selem","bold"
"45001","prudential",9999,833,0.0129239457597667,"serif","from_selem","from_selem","orig"
"45061","pseg",9999,416,0.0176151761517615,"sans","from_selem","from_selem","mix"
"45081","pseg",9999,358,0.0151592140921409,"mix","from_selem","from_selem","bold"
"45141","pseg",9999,481,0.0203675474254743,"sans","from_selem","from_selem","bold"
"45151","pseg",9999,500,0.0211720867208672,"serif","from_selem","from_selem","bold"
"45251","publix",9999,2327,0.0424573055028463,"serif","from_selem","from_selem","bold"
"45311","pultegroup",9999,219,0.00787061994609164,"sans","from_selem","from_selem","bold"
"45331","purina",9999,2028,0.0261731454235713,"sans","from_selem","from_selem","mix"
"45381","purina",9999,3566,0.0460224046254711,"sans","from_selem","from_selem","bold"
"45531","qualcomm",9999,17024,0.0641251162983415,"sans","from_selem","from_selem","mix"
"45551","qualcomm",9999,5155,0.0194175854392593,"serif","from_selem","from_selem","orig"
"45581","quanta-services-inc",9999,8417,0.115500727282707,"sans","from_selem","from_selem","bold"
"45801","quintiles-transnational-holdings",9999,568,0.0145641025641026,"sans","from_selem","from_selem","bold"
"45881","rackspace",9999,858,0.015084388185654,"sans","from_selem","from_selem","mix"
"45891","rackspace",9999,661,0.0116209563994374,"sans","from_selem","from_selem","bold"
"46191","raymond-james",9999,156,0.00848010437051533,"serif","from_selem","from_selem","orig"
"46211","raytheon",9999,18241,0.0753489448008361,"sans","from_selem","from_selem","bi"
"46231","raytheon",9999,15583,0.0643694209106643,"mix","from_selem","from_selem","mix"
"46281","realogy-holdings-corp",9999,400,0.00987800661826443,"mi","from_selem","from_selem","mix"
"46361","regions",9999,1524,0.0235250532555339,"mi","from_selem","from_selem","mix"
"46381","regions",9999,609,0.00940075947022321,"serif","from_selem","from_selem","orig"
"46461","reliance-steel-aluminum-co",9999,357,0.00987060384870604,"mi","from_selem","from_selem","mix"
"46531","republic-services",9999,127,0.00555847338935574,"sans","from_selem","from_selem","bold"
"46601","republic-services",9999,313,0.0136992296918768,"sans","from_selem","from_selem","italics"
"46631","republic-services",9999,310,0.0135679271708683,"callig","from_selem","from_selem","condensed"
"46661","republic-services",9999,175,0.00765931372549019,"sans","from_selem","from_selem","bi"
"46671","republic-services",9999,167,0.00730917366946779,"sans","from_selem","from_selem","bold"
"46691","republic-services",9999,184,0.00805322128851541,"sans","from_selem","from_selem","bi"
"46801","reynolds-american",9999,33198,0.078129853991923,"sans","from_selem","from_selem","bold"
"46811","reynolds-american",9999,26447,0.0622417087934329,"sans","from_selem","from_selem","bold"
"46921","rockwell-automation",9999,753,0.0118539741510949,"sans","from_selem","from_selem","bold"
"46931","rockwell-automation",9999,929,0.014624624151882,"sans","from_selem","from_selem","bold"
"46951","rockwell-automation",9999,1004,0.0158052988681265,"sans","from_selem","from_selem","bold"
