"","X","name","feat","area","frac","label","selem","label.1","selem_desc"
"2183",2182,"folgers",6,785,0.017296844702979,35,35,1,"Small decorations, diagonal orientation"
"2184",2183,"folgers",7,381,0.00839502908514014,4,4,1,"Small round decorative elements"
"2190",2189,"folgers",13,666,0.0146747752511898,74,74,1,"Small decorations, like an L rotated clockwise 90 degrees"
"2191",2190,"folgers",14,346,0.00762383218755509,2,2,1,"Small, geometric decorations"
"2192",2191,"folgers",15,275,0.00605940419531112,91,91,1,"Small horizontal line-like"
"2197",2196,"folgers",20,10171,0.224109818438216,6,6,1,"Long, horizontal, boxy"
"2202",2201,"food-4-less",0,1965,0.0303803339517625,23,23,1,"Thin lines (outlines)"
"2203",2202,"food-4-less",1,5629,0.0870284477427335,58,58,1,"Small tall rectangular decorations"
"2207",2206,"foot-locker",2,5566,0.0800448688449149,94,94,6,"Thin lines, round + strings"
"2209",2208,"ford",0,2118,0.0597040169133192,23,23,1,"Thin lines (outlines)"
"2210",2209,"ford",1,10186,0.287131782945736,26,26,1,"Large, rounded, geometric shapes overlayed with text"
"2212",2211,"fossil",0,1158,0.0204016913319239,23,23,1,"Thin lines (outlines)"
"2220",2219,"fox",0,34336,0.486621315192744,29,29,1,"Large geometric text overlayed"
"2222",2221,"franklin-templeton-investments",1,1171,0.0176952369439072,23,23,1,"Thin lines (outlines)"
"2237",2236,"franklin-templeton-investments",16,5705,0.086209501934236,55,55,6,"Combined decorative strings and some small decorative objects"
"2250",2249,"franklin-templeton-investments",29,469,0.00708716150870406,25,25,6,"Mixture of strings and curved long solid elements"
"2256",2255,"franklin-templeton-investments",35,444,0.00670938104448743,25,25,6,"Mixture of strings and curved long solid elements"
"2263",2262,"freddie-mac",4,456,0.00632095479685616,42,42,6,"Narrow hollow decorations and fonts"
"2264",2263,"freddie-mac",5,447,0.0061961991100761,42,42,6,"Narrow hollow decorations and fonts"
"2268",2267,"freeport-mcmoran",0,5976,0.0365997060264576,25,25,6,"Mixture of strings and curved long solid elements"
"2269",2268,"freeport-mcmoran",1,7897,0.0483647721705047,67,67,6,"Combined strings and curved decorations"
"2276",2275,"freeport-mcmoran",8,1597,0.00978074473297403,53,53,6,"Mix of diagonal ovals and P?"
"2278",2277,"freeport-mcmoran",10,2230,0.0136575208231259,10,10,1,"Solid squares"
"2279",2278,"freeport-mcmoran",11,4022,0.0246325330720235,25,25,6,"Mixture of strings and curved long solid elements"
"2280",2279,"freeport-mcmoran",12,18486,0.113216560509554,20,20,6,"two chars combined, or solid blocky smallish decorations"
"2290",2289,"frontier",8,728,0.0528685548293391,55,55,6,"Combined decorative strings and some small decorative objects"
"2292",2291,"gamestop",1,4016,0.0525338147188865,58,58,1,"Small tall rectangular decorations"
"2295",2294,"gap",0,80280,0.694463667820069,85,85,1,"Large box, probably a color background"
"2296",2295,"garmin",0,6478,0.0192669172932331,92,92,1,"Small-medium triangles"
"2302",2301,"gatorade",0,931,0.0151278801468916,15,15,6,"Small curves decorations and fonts"
"2304",2303,"gatorade",2,637,0.0103506548373469,23,23,1,"Thin lines (outlines)"
"2307",2306,"gatorade",5,367,0.00596340710409151,78,78,1,"Tall small decorations"
"2313",2312,"gatorade",11,1082,0.0175814890643788,67,67,6,"Combined strings and curved decorations"
"2315",2314,"ge",0,3475,0.0510121695218802,23,23,1,"Thin lines (outlines)"
"2316",2315,"ge",1,20315,0.298219344989064,61,61,1,"Large, mostly circular, with overlay"
"2317",2316,"ge",2,669,0.00982076011802528,27,27,1,"Diagonal geometric solid, small size"
"2337",2336,"general-dynamics",11,654,0.0100757995932705,67,67,6,"Combined strings and curved decorations"
"2341",2340,"general-dynamics",15,636,0.00979848400813459,20,20,6,"two chars combined, or solid blocky smallish decorations"
"2344",2343,"general-dynamics",18,330,0.00508411906082455,44,44,1,"L-like"
"2347",2346,"general-dynamics",21,626,0.00964441979417021,20,20,6,"two chars combined, or solid blocky smallish decorations"
"2350",2349,"general-mills",0,49381,0.200203523964744,59,59,1,"Medium-sized partially hollow (overlayed) decorations (shield, boxes, big char)"
"2351",2350,"general-mills",1,1595,0.00646654828220909,34,34,6,"Not very coherent... hollow objects?"
"2357",2356,"general-motors",0,42548,0.605881096475614,85,85,1,"Large box, probably a color background"
"2358",2357,"gilead-sciences",0,1533,0.0215007012622721,28,28,1,"Small curved geometric decorative"
"2359",2358,"gilead-sciences",1,2114,0.0296493688639551,74,74,1,"Small decorations, like an L rotated clockwise 90 degrees"
"2361",2360,"gillette",0,18659,0.249785809906292,6,6,1,"Long, horizontal, boxy"
"2362",2361,"gillette",1,7153,0.095756358768407,33,33,6,"Rounded blocky"
"2363",2362,"gillette",2,662,0.00886211512717537,11,11,6,"Mix of chars and ovals"
"2366",2365,"global-partners-lp",1,60226,0.0856429406361007,55,55,6,"Combined decorative strings and some small decorative objects"
"2367",2366,"global-partners-lp",2,38230,0.0543640557320448,27,27,1,"Diagonal geometric solid, small size"
"2369",2368,"global-partners-lp",4,22785,0.032400863454215,32,32,6,"Mixed italic fonts and font like decorative elements (&)"
"2370",2369,"global-partners-lp",5,74623,0.106115849617902,1,1,1,"Line based designs, medium sized"
"2371",2370,"global-partners-lp",6,21779,0.030970305252111,91,91,1,"Small horizontal line-like"
"2373",2372,"gmc",1,123996,0.12329077675695,82,82,1,"Medium-sized, horizontal decorative elements"
"2375",2374,"gmc",3,58274,0.0579425685081335,23,23,1,"Thin lines (outlines)"
"2376",2375,"gmc",4,41754,0.0415165254742871,23,23,1,"Thin lines (outlines)"
"2377",2376,"gmc",5,49750,0.0494670484826791,23,23,1,"Thin lines (outlines)"
"2378",2377,"gmc",6,187530,0.186463429185061,82,82,1,"Medium-sized, horizontal decorative elements"
"2393",2392,"goldman-sachs",0,517547,0.792733249191256,85,85,1,"Large box, probably a color background"
"2394",2393,"goodyear",0,993,0.0130649299388198,67,67,6,"Combined strings and curved decorations"
"2395",2394,"goodyear",1,1810,0.0238142227485034,33,33,6,"Rounded blocky"
"2396",2395,"goodyear",2,1811,0.0238273797776462,33,33,6,"Rounded blocky"
"2397",2396,"goodyear",3,1574,0.020709163870798,33,33,6,"Rounded blocky"
"2398",2397,"goodyear",4,1382,0.0181830142753766,53,53,6,"Mix of diagonal ovals and P?"
"2404",2403,"goodyear",10,405,0.00532859680284192,86,86,1,"Up diagonal line"
"2411",2410,"graybar-electric-company",1,2954,0.0683796296296296,91,91,1,"Small horizontal line-like"
"2414",2413,"graybar-electric-company",4,515,0.0119212962962963,93,93,6,"Mix of small a and box"
"2416",2415,"graybar-electric-company",6,1262,0.029212962962963,33,33,6,"Rounded blocky"
"2417",2416,"grey-goose",0,4291,0.0427816550348953,57,57,1,"Small curved, L-like decorative objects"
"2438",2437,"group-1-automotive",12,374,0.00549248821464761,42,42,6,"Narrow hollow decorations and fonts"
"2439",2438,"group-1-automotive",13,360,0.00528688705153246,42,42,6,"Narrow hollow decorations and fonts"
"2451",2450,"guardian-life-ins-co-of-america",0,1777,0.0435432492036266,32,32,6,"Mixed italic fonts and font like decorative elements (&)"
"2453",2452,"guardian-life-ins-co-of-america",2,256,0.00627297231070816,42,42,6,"Narrow hollow decorations and fonts"
"2459",2458,"gucci",0,8695,0.124295965920462,1,1,1,"Line based designs, medium sized"
"2463",2462,"halliburton",3,2168,0.0201723207473435,44,44,1,"L-like"
"2464",2463,"halliburton",4,2231,0.0207585090347433,44,44,1,"L-like"
"2466",2465,"halliburton",6,3252,0.0302584811210153,93,93,6,"Mix of small a and box"
"2468",2467,"halliburton",8,2373,0.0220797588253903,78,78,1,"Tall small decorations"
"2470",2469,"hanesbrands",0,27121,0.401079562259686,29,29,1,"Large geometric text overlayed"
"2473",2472,"harley-davidson",0,944,0.015406711058885,23,23,1,"Thin lines (outlines)"
"2474",2473,"harley-davidson",1,345,0.00563063063063063,34,34,6,"Not very coherent... hollow objects?"
"2475",2474,"harley-davidson",2,360,0.00587544065804935,34,34,6,"Not very coherent... hollow objects?"
"2478",2477,"harley-davidson",5,2172,0.0354484919702311,23,23,1,"Thin lines (outlines)"
"2479",2478,"harley-davidson",6,823,0.0134319101710406,23,23,1,"Thin lines (outlines)"
"2481",2480,"harley-davidson",8,351,0.00572855464159812,70,70,1,"Small, curvy decorations"
"2483",2482,"harley-davidson",10,8226,0.134253819036428,1,1,1,"Line based designs, medium sized"
"2484",2483,"harley-davidson",11,3573,0.0583137485311398,1,1,1,"Line based designs, medium sized"
"2485",2484,"harley-davidson",12,24211,0.395139704922314,29,29,1,"Large geometric text overlayed"
"2493",2492,"harman-international-industries",6,1119,0.0242480714223802,23,23,1,"Thin lines (outlines)"
"2494",2493,"harman-international-industries",7,347,0.00751928577619832,23,23,1,"Thin lines (outlines)"
"2497",2496,"harman-intl",0,21405,0.0371582327922923,23,23,1,"Thin lines (outlines)"
"2498",2497,"harman-intl",1,7383,0.0128165957816162,23,23,1,"Thin lines (outlines)"
"2504",2503,"harris-corp",0,7772,0.0407504115938382,23,23,1,"Thin lines (outlines)"
"2509",2508,"harris-corp",5,38221,0.200401631694299,6,6,1,"Long, horizontal, boxy"
"2511",2510,"hbo",0,16370,0.300919117647059,68,68,1,"Medium sized, mostly overlaid geometric decorations, mostly boxy, mixed with some strings"
"2512",2511,"hbo",1,1597,0.0293566176470588,65,65,1,"Small, filled in circles or D-like objects"
"2514",2513,"hca-holdings",0,1089,0.0150310559006211,91,91,1,"Small horizontal line-like"
"2515",2514,"hca-holdings",1,845,0.0116632160110421,35,35,1,"Small decorations, diagonal orientation"
"2516",2515,"hca-holdings",2,765,0.0105590062111801,42,42,6,"Narrow hollow decorations and fonts"
"2525",2524,"hcl-technologies",0,1390,0.0698281925047724,55,55,6,"Combined decorative strings and some small decorative objects"
"2526",2525,"hcl-technologies",1,1684,0.0845976087611775,25,25,6,"Mixture of strings and curved long solid elements"
"2527",2526,"hcl-technologies",2,1004,0.0504370541545263,55,55,6,"Combined decorative strings and some small decorative objects"
"2529",2528,"hd-supply",1,519,0.0303295932678822,93,93,6,"Mix of small a and box"
"2534",2533,"hd-supply",6,90,0.00525946704067321,23,23,1,"Thin lines (outlines)"
"2539",2538,"health-net-inc",3,3136,0.0501647630930672,4,4,1,"Small round decorative elements"
"2540",2539,"health-net-inc",4,2200,0.0351921169657997,44,44,1,"L-like"
"2548",2547,"heineken",6,2482,0.0354713313896987,92,92,1,"Small-medium triangles"
"2560",2559,"heinz",0,2770,0.223983181046333,6,6,1,"Long, horizontal, boxy"
"2561",2560,"henry-schein-inc",0,1320,0.0208659363588941,74,74,1,"Small decorations, like an L rotated clockwise 90 degrees"
"2562",2561,"henry-schein-inc",1,1314,0.0207710911936264,28,28,1,"Small curved geometric decorative"
"2571",2570,"hermes",1,1694,0.0240372335896927,23,23,1,"Thin lines (outlines)"
"2575",2574,"hermes",5,479,0.00679683287453529,91,91,1,"Small horizontal line-like"
"2577",2576,"hermes",7,3855,0.0547010244913018,1,1,1,"Line based designs, medium sized"
"2578",2577,"hersheys",0,1212,0.0169477305143049,2,2,1,"Small, geometric decorations"
"2579",2578,"hersheys",1,560,0.00783063456106497,71,71,6,"Small curvy decorations mixed with letters"
"2582",2581,"hertz",0,35781,0.498801126383584,66,66,1,"Large, horizontal rectangles with overlay"
"2584",2583,"hertz",2,44543,0.620946831349151,66,66,1,"Large, horizontal rectangles with overlay"
"2585",2584,"hess",0,6830,0.096875310270485,42,42,6,"Narrow hollow decorations and fonts"
"2586",2585,"hess",1,6819,0.0967192885409132,42,42,6,"Narrow hollow decorations and fonts"
"2591",2590,"hp-enterprise",1,1085,0.0232513286473513,23,23,1,"Thin lines (outlines)"
"2602",2601,"hilton",0,3329,0.0669441763191763,1,1,1,"Line based designs, medium sized"
"2604",2603,"hm",0,8258,0.117344473811351,32,32,6,"Mixed italic fonts and font like decorative elements (&)"
"2605",2604,"hm",1,11043,0.156918748401398,59,59,1,"Medium-sized partially hollow (overlayed) decorations (shield, boxes, big char)"
"2606",2605,"hm",2,953,0.0135419331002927,92,92,1,"Small-medium triangles"
"2611",2610,"hollyfrontier-corporation",4,1848,0.0262836011947091,91,91,1,"Small horizontal line-like"
"2612",2611,"hollyfrontier-corporation",5,3849,0.0547432797610582,25,25,6,"Mixture of strings and curved long solid elements"
"2618",2617,"honda",5,590,0.0100716968248549,23,23,1,"Thin lines (outlines)"
"2619",2618,"honda",6,1324,0.0226015705018778,23,23,1,"Thin lines (outlines)"
"2620",2619,"honda",7,408,0.00696483441447593,23,23,1,"Thin lines (outlines)"
"2622",2621,"honda",9,535,0.00913280983270741,23,23,1,"Thin lines (outlines)"
"2625",2624,"honda",12,5804,0.099078183680437,1,1,1,"Line based designs, medium sized"
"2627",2626,"hormel",1,2676,0.0446878861761464,23,23,1,"Thin lines (outlines)"
"2628",2627,"hormel",2,4219,0.0704552286162787,1,1,1,"Line based designs, medium sized"
"2631",2630,"hormel",5,884,0.01476236598644,28,28,1,"Small curved geometric decorative"
"2632",2631,"hormel",6,2208,0.0368725159480311,79,79,6,"Strings and chars, m and w"
"2634",2633,"host-hotels-and-resorts",0,665,0.00955240174672489,2,2,1,"Small, geometric decorations"
"2635",2634,"host-hotels-and-resorts",1,818,0.0117501723741669,27,27,1,"Diagonal geometric solid, small size"
"2636",2635,"host-hotels-and-resorts",2,893,0.0128275109170306,27,27,1,"Diagonal geometric solid, small size"
"2637",2636,"host-hotels-and-resorts",3,697,0.0100120661916801,53,53,6,"Mix of diagonal ovals and P?"
"2638",2637,"host-hotels-and-resorts",4,1617,0.0232274189841416,78,78,1,"Tall small decorations"
"2639",2638,"host-hotels-and-resorts",5,1607,0.0230837738450931,78,78,1,"Tall small decorations"
"2644",2643,"hp",0,59323,0.402309841579861,61,61,1,"Large, mostly circular, with overlay"
"2654",2653,"hsbc",0,1892,0.0260229695344199,71,71,6,"Small curvy decorations mixed with letters"
"2655",2654,"hsbc",1,1928,0.0265181211746097,35,35,1,"Small decorations, diagonal orientation"
"2656",2655,"hsbc",2,1849,0.0254315384086376,72,72,6,"Tall, narrow, decorations (decorative Y, a deer)"
"2657",2656,"hsbc",3,1891,0.0260092153221924,55,55,6,"Combined decorative strings and some small decorative objects"
"2660",2659,"hsbc",6,7901,0.108672030809435,82,82,1,"Medium-sized, horizontal decorative elements"
"2662",2661,"humana-inc",1,722,0.0380922232774085,54,54,6,"n and n-like decorations"
"2675",2674,"huntsman-corporation",2,1809,0.0239042245332135,93,93,6,"Mix of small a and box"
"2680",2679,"huntsman-corporation",7,5270,0.0696380670481124,91,91,1,"Small horizontal line-like"
"2681",2680,"huntsman-corporation",8,5270,0.0696380670481124,91,91,1,"Small horizontal line-like"
"2682",2681,"huntsman-corporation",9,537,0.00709594724949456,23,23,1,"Thin lines (outlines)"
"2683",2682,"huntsman-corporation",10,537,0.00709594724949456,23,23,1,"Thin lines (outlines)"
"2685",2684,"hyatt",0,1437,0.0191735493081778,23,23,1,"Thin lines (outlines)"
"2687",2686,"hyatt",2,592,0.00789891523343163,25,25,6,"Mixture of strings and curved long solid elements"
"2688",2687,"hyatt",3,571,0.0076187172268403,23,23,1,"Thin lines (outlines)"
"2689",2688,"hyatt",4,424,0.00565733118070103,23,23,1,"Thin lines (outlines)"
"2693",2692,"hyatt-regency",0,31976,0.143543333243551,33,33,6,"Rounded blocky"
"2694",2693,"hyatt-regency",1,1297,0.00582235749364793,42,42,6,"Narrow hollow decorations and fonts"
"2695",2694,"hyatt-regency",2,1391,0.00624433251631786,42,42,6,"Narrow hollow decorations and fonts"
"2700",2699,"hyundai",4,458,0.0093225858980622,23,23,1,"Thin lines (outlines)"
"2701",2700,"hyundai",5,3083,0.0627544373880475,1,1,1,"Line based designs, medium sized"
"2702",2701,"hyundai",6,304,0.0061879172773164,23,23,1,"Thin lines (outlines)"
"2703",2702,"ibm",0,1028,0.0142996244262067,91,91,1,"Small horizontal line-like"
"2713",2712,"iheartmedia",0,1268,0.0418150639757288,20,20,6,"two chars combined, or solid blocky smallish decorations"
"2721",2720,"ikea",0,15054,0.208475280432073,6,6,1,"Long, horizontal, boxy"
"2722",2721,"ikea",1,1488,0.0206065641877856,58,58,1,"Small tall rectangular decorations"
"2723",2722,"ikea",2,3031,0.0419747957346628,11,11,6,"Mix of chars and ovals"
"2725",2724,"ikea",4,2678,0.0370862761390389,11,11,6,"Mix of chars and ovals"
"2726",2725,"ikea",5,25618,0.354770807367401,26,26,1,"Large, rounded, geometric shapes overlayed with text"
"2727",2726,"ikea",6,50250,0.695886996260906,66,66,1,"Large, horizontal rectangles with overlay"
"2728",2727,"illinois-tool-works",0,6271,0.0809788223140496,1,1,1,"Line based designs, medium sized"
"2729",2728,"infosys",0,2430,0.0990825688073395,1,1,1,"Line based designs, medium sized"
"2731",2730,"ingersoll-rand",0,940,0.0132993774759479,23,23,1,"Thin lines (outlines)"
"2733",2732,"ingersoll-rand",2,930,0.0131578947368421,23,23,1,"Thin lines (outlines)"
"2737",2736,"ingersoll-rand",6,381,0.00539049235993209,34,34,6,"Not very coherent... hollow objects?"
"2742",2741,"ingersoll-rand",11,1245,0.0176146010186757,55,55,6,"Combined decorative strings and some small decorative objects"
