name,feat,area,frac,ftype,style,family,ver
lockheed-martin,0,1123.0,0.0038542192203014046,sans,grotesque,helvetica,bi
lockheed-martin,1,951.0,0.0032639024741822225,sans,grotesque,helvetica,bi
lockheed-martin,2,703.0,0.00241274809605689,sans,grotesque,helvetica,bi
lockheed-martin,3,1130.0,0.003878243739038813,sans,grotesque,helvetica,bi
lockheed-martin,4,1199.0,0.004115056852307555,sans,grotesque,helvetica,bi
lockheed-martin,5,964.0,0.0033085194375516956,sans,grotesque,helvetica,bi
lockheed-martin,6,963.0,0.0033050873634463515,sans,grotesque,helvetica,bi
lockheed-martin,7,1154.0,0.003960613517567072,sans,grotesque,helvetica,bi
lockheed-martin,8,1640.0,0.005628601532764296,sans,geom-square,eurostile,bi
lockheed-martin,9,1161.0,0.00398463803630448,sans,grotesque,helvetica,bi
lockheed-martin,10,751.0,0.002577487653113406,sans,grotesque,helvetica,bi
lockheed-martin,11,566.0,0.0019425539436247507,sans,geom,futura,bi
lockheed-martin,12,1254.0,0.004303820928101479,sans,geom-square,eurostile,bi
loews-corporation,0,271.0,0.00551642714652119,sans,humanist,gillsans,light
loews-corporation,1,234.0,0.004763261816553352,sans,humanist,gillsans,orig
loews-corporation,2,385.0,0.007836990595611285,sans,geom,futura,light
loews-corporation,3,324.0,0.006595285592150796,sans,humanist,gillsans,light
loews-corporation,4,487.0,0.009913284207955054,sans,geom,futura,light
loews-corporation,5,755.0,0.015368643895289663,sans,humanist,gillsans,bold
loews-corporation,6,596.0,0.012132068558400847,sans,geom,bauhaus,orig
loews-corporation,7,70.0,0.0014249073810202336,sans,geom,bauhaus,orig
loews-corporation,8,85.0,0.0017302446769531408,sans,geom,comfortaa,orig
loews-corporation,9,44.0,0.0008956560680698612,sans,geom,bauhaus,orig
loews-corporation,10,62.0,0.0012620608231893498,sans,humanist,gillsans,orig
loews-corporation,11,38.0,0.0007735211496966983,sans,geom,bauhaus,orig
loews-corporation,12,72.0,0.0014656190204779547,sans,humanist,gillsans,orig
loews-corporation,13,81.0,0.001648821398037699,serif,slab,rockwell,orig
loews-corporation,14,69.0,0.0014045515612913732,sans,geom,futura,orig
loews-corporation,15,56.0,0.001139925904816187,sans,humanist,gillsans,cb
loreal,0,420.0,0.014720829974413796,serif,transitional,americana,orig
loreal,1,682.0,0.02390382391083383,sans,geom,futura,light
loreal,2,30.0,0.0010514878553152711,sans,humanist,gillsans,bold
louis-vuitton,0,189.0,0.002802491103202847,sans,geom,futura,orig
louis-vuitton,1,104.0,0.0015421115065243178,sans,humanist,gillsans,co
louis-vuitton,2,203.0,0.0030100830367734283,sans,geom,futura,orig
louis-vuitton,3,170.0,0.0025207591933570582,sans,geom,bauhaus,orig
louis-vuitton,4,88.0,0.0013048635824436537,sans,humanist,gillsans,co
louis-vuitton,5,146.0,0.0021648873072360616,sans,geom,futura,orig
louis-vuitton,6,143.0,0.002120403321470937,sans,geom,futura,orig
louis-vuitton,7,167.0,0.0024762752075919337,sans,geom,bauhaus,orig
louis-vuitton,8,88.0,0.0013048635824436537,sans,humanist,gillsans,co
louis-vuitton,9,205.0,0.0030397390272835115,sans,geom,futura,light
lowes,0,390.0,0.005460349462365592,sans,grotesque,helvetica,bold
lyondellbasell,0,459.0,0.006196506196506197,sans,geom,comfortaa,light
lyondellbasell,1,1028.0,0.013878013878013878,serif,transitional,times,co
lyondellbasell,2,459.0,0.006196506196506197,sans,geom,comfortaa,light
lyondellbasell,3,520.0,0.00702000702000702,sans,geom,comfortaa,orig
lyondellbasell,4,1028.0,0.013878013878013878,sans,geom-square,eurostile,co
lyondellbasell,5,459.0,0.006196506196506197,sans,grotesque,helvetica,light
lyondellbasell,6,459.0,0.006196506196506197,sans,grotesque,helvetica,light
lyondellbasell,7,795.0,0.010732510732510733,sans,grotesque,helvetica,orig
lyondellbasell,8,776.0,0.010476010476010477,sans,geom-square,eurostile,co
lyondellbasell,9,739.0,0.009976509976509977,sans,geom-square,eurostile,co
lyondellbasell,10,214.0,0.002889002889002889,sans,humanist,gillsans,cb
lyondellbasell,11,241.0,0.0032535032535032536,sans,geom,futura,orig
lyondellbasell,12,214.0,0.002889002889002889,sans,humanist,gillsans,cb
lyondellbasell,13,215.0,0.0029025029025029027,sans,humanist,gillsans,cb
lyondellbasell,14,241.0,0.0032535032535032536,sans,geom,futura,orig
lyondellbasell,15,214.0,0.002889002889002889,sans,humanist,gillsans,cb
lyondellbasell,16,214.0,0.002889002889002889,sans,humanist,gillsans,cb
mac,0,83.0,0.003519932145886344,sans,geom,futura,light
macys,0,494.0,0.006666666666666667,sans,geom,futura,light
macys,1,91.0,0.0012280701754385965,sans,geom,futura,li
marathon-petroleum,0,505.0,0.008153314604927507,sans,geom,bauhaus,bold
marathon-petroleum,1,316.0,0.005101876069618005,sans,humanist,gillsans,cb
marathon-petroleum,2,309.0,0.004988859827569505,sans,geom,futura,cb
marathon-petroleum,3,314.0,0.005069585714747005,sans,humanist,gillsans,cb
marathon-petroleum,4,212.0,0.0034227776163260034,sans,geom-square,eurostile,cb
marathon-petroleum,5,346.0,0.0055862313926830056,sans,grotesque,helvetica,cb
marathon-petroleum,6,327.0,0.005279473021408505,sans,humanist,gillsans,cb
marathon-petroleum,7,383.0,0.006183602957796506,sans,humanist,gillsans,cb
marathon-petroleum,8,379.0,0.006119022248054506,sans,humanist,gillsans,cb
marathon-petroleum,9,394.0,0.006361199909587006,sans,humanist,gillsans,cb
markel-corporation,0,18577.0,0.16653667894826488,sans,humanist,gillsans,cb
markel-corporation,1,15598.0,0.13983092631937535,sans,humanist,gillsans,cb
markel-corporation,2,12973.0,0.11629866695353612,sans,grotesque,helvetica,bold
markel-corporation,3,1772.0,0.015885395655720804,sans,humanist,gillsans,cb
markel-corporation,4,1915.0,0.01716734349926938,sans,humanist,gillsans,cb
markel-corporation,5,1429.0,0.012810513765251145,sans,geom-square,eurostile,cb
markel-corporation,6,1065.0,0.009547373799854772,sans,geom-square,eurostile,cb
markel-corporation,7,1784.0,0.01599297169853607,sans,humanist,gillsans,cb
marriott,0,47.0,0.0029682960717443475,sans,geom,futura,bold
marshalls,0,1455.0,0.02002063983488132,sans,humanist,gillsans,cb
marshalls,1,816.0,0.011228070175438596,sans,humanist,gillsans,co
marshalls,2,816.0,0.011228070175438596,sans,humanist,gillsans,co
masco,0,9063.0,0.03488573507165375,serif,oldstyle,centaur,orig
masco,1,14809.0,0.05700351436346909,serif,transitional,americana,orig
massachusetts-mutual-life-insurance-company,0,161.0,0.004121863799283154,serif,transitional,americana,orig
massachusetts-mutual-life-insurance-company,1,535.0,0.013696876600102407,serif,slab,rockwell,light
massachusetts-mutual-life-insurance-company,2,145.0,0.0037122375832053254,sans,geom,comfortaa,light
massachusetts-mutual-life-insurance-company,3,139.0,0.0035586277521761395,serif,transitional,times,co
massachusetts-mutual-life-insurance-company,4,143.0,0.0036610343061955967,serif,oldstyle,bembo,orig
massachusetts-mutual-life-insurance-company,5,807.0,0.020660522273425498,serif,transitional,times,orig
massachusetts-mutual-life-insurance-company,6,356.0,0.009114183307731696,serif,transitional,times,co
massachusetts-mutual-life-insurance-company,7,90.0,0.002304147465437788,sans,grotesque,helvetica,cb
massachusetts-mutual-life-insurance-company,8,98.0,0.0025089605734767025,sans,humanist,gillsans,cb
massachusetts-mutual-life-insurance-company,9,72.0,0.0018433179723502304,sans,geom,futura,bold
massachusetts-mutual-life-insurance-company,10,51.0,0.0013056835637480799,sans,geom,futura,cb
massachusetts-mutual-life-insurance-company,11,92.0,0.0023553507424475166,sans,humanist,gillsans,cb
massachusetts-mutual-life-insurance-company,12,116.0,0.00296979006656426,sans,geom-square,eurostile,cb
massachusetts-mutual-life-insurance-company,13,39.0,0.0009984639016897081,sans,geom,futura,orig
massachusetts-mutual-life-insurance-company,14,93.0,0.002380952380952381,sans,humanist,gillsans,cb
massachusetts-mutual-life-insurance-company,15,51.0,0.0013056835637480799,sans,geom,bauhaus,bold
massachusetts-mutual-life-insurance-company,16,88.0,0.0022529441884280594,sans,geom-square,eurostile,cb
massachusetts-mutual-life-insurance-company,17,92.0,0.0023553507424475166,sans,geom,futura,cb
massachusetts-mutual-life-insurance-company,18,73.0,0.0018689196108550947,sans,grotesque,helvetica,cb
mastercard,0,354.0,0.005042016806722689,sans,geom,comfortaa,bold
mastercard,1,245.0,0.003489531405782652,sans,humanist,gillsans,cb
mastercard,2,432.0,0.006152969662441248,sans,humanist,gillsans,orig
mastercard,3,306.0,0.0043583535108958835,sans,geom,futura,orig
mastercard,4,261.0,0.003717419171058254,sans,humanist,gillsans,bold
mastercard,5,303.0,0.004315624554906709,sans,geom,comfortaa,bold
mastercard,6,144.0,0.002050989887480416,sans,grotesque,helvetica,orig
mastercard,7,208.0,0.002962540948582823,sans,humanist,gillsans,orig
mastercard,8,307.0,0.004372596496225609,sans,geom,futura,orig
mastercard,9,143.0,0.002036746902150691,sans,grotesque,helvetica,orig
max-factor,0,321.0,0.0053596473652574635,serif,transitional,americana,orig
max-factor,1,402.0,0.006712081747144861,sans,humanist,gillsans,orig
maytag,0,87.0,0.003931847968545216,sans,geom,futura,light
mccormick,0,18762.0,0.03104739021217868,serif,transitional,americana,orig
mccormick,1,19892.0,0.03291731617634891,sans,geom,futura,co
mccormick,2,603.0,0.0009978454481368588,sans,geom,comfortaa,orig
mckesson,0,1161.0,0.019190082644628098,sans,humanist,gillsans,bold
mckesson,1,2016.0,0.03332231404958678,sans,humanist,gillsans,orig
mckesson,2,2015.0,0.033305785123966945,sans,humanist,gillsans,orig
mckesson,3,2554.0,0.04221487603305785,serif,slab,rockwell,orig
mckesson,4,2353.0,0.038892561983471075,sans,geom,futura,bold
mckesson,5,2127.0,0.035157024793388426,sans,humanist,gillsans,bold
mckinsey,0,81.0,0.004666436225371586,serif,transitional,times,orig
mckinsey,1,46.0,0.002650074893420901,serif,oldstyle,centaur,orig
mckinsey,2,50.0,0.002880516188500979,serif,oldstyle,centaur,bold
mckinsey,3,62.0,0.0035718400737412143,sans,humanist,gillsans,italic
mckinsey,4,63.0,0.003629450397511234,serif,oldstyle,bembo,orig
mckinsey,5,108.0,0.006221914967162115,serif,oldstyle,centaur,orig
mckinsey,6,81.0,0.004666436225371586,sans,grotesque,helvetica,orig
mckinsey,7,56.0,0.0032261781311210967,serif,transitional,times,orig
mckinsey,8,59.0,0.0033990091024311557,serif,transitional,times,orig
mckinsey,9,117.0,0.0067404078810922915,serif,oldstyle,bembo,orig
mckinsey,10,69.0,0.003975112340131351,sans,humanist,gillsans,orig
mckinsey,11,82.0,0.004724046549141606,sans,grotesque,helvetica,orig
mckinsey,12,129.0,0.0074317317663325265,serif,transitional,times,bold
medtronic,0,1262.0,0.027058319039451113,serif,slab,rockwell,orig
medtronic,1,1150.0,0.024656946826758147,sans,geom,futura,orig
medtronic,2,886.0,0.018996569468267582,sans,humanist,gillsans,orig
medtronic,3,704.0,0.01509433962264151,sans,geom,bauhaus,orig
medtronic,4,561.0,0.012028301886792454,sans,geom-square,eurostile,cb
mercedes-benz,0,72.0,0.0014446227929373998,sans,geom,futura,light
mercedes-benz,1,89.0,0.0017857142857142857,serif,transitional,times,co
mercedes-benz,2,65.0,0.0013041733547351525,sans,grotesque,helvetica,light
mercedes-benz,3,57.0,0.0011436597110754414,serif,slab,rockwell,co
mercedes-benz,4,49.0,0.0009831460674157304,sans,humanist,gillsans,co
mercedes-benz,5,121.0,0.00242776886035313,sans,geom-square,eurostile,co
mercedes-benz,6,44.0,0.000882825040128411,sans,geom,comfortaa,bold
mercedes-benz,7,89.0,0.0017857142857142857,sans,geom,comfortaa,light
mercedes-benz,8,204.0,0.004093097913322632,serif,transitional,times,orig
mercedes-benz,9,111.0,0.002227126805778491,serif,transitional,times,co
mercedes-benz,10,132.0,0.0026484751203852326,serif,oldstyle,centaur,orig
mercedes-benz,11,129.0,0.002588282504012841,callig,glyphic,trajan,bold
merck,0,5185.0,0.02277719205763486,sans,geom,futura,orig
merck,1,5473.0,0.024042347566332806,sans,humanist,gillsans,cb
merck,2,2923.0,0.01284044983306976,sans,humanist,gillsans,co
metlife,0,382.0,0.02688626126126126,sans,grotesque,helvetica,bold
metlife,1,33.0,0.0023226351351351353,sans,geom,comfortaa,light
metlife,2,32.0,0.0022522522522522522,sans,geom,futura,light
metlife,3,97.0,0.006827139639639639,sans,humanist,gillsans,orig
metlife,4,86.0,0.006052927927927928,serif,transitional,times,orig
metlife,5,82.0,0.005771396396396396,sans,humanist,gillsans,orig
metlife,6,98.0,0.006897522522522522,sans,geom,comfortaa,orig
metlife,7,39.0,0.0027449324324324326,sans,geom,futura,orig
metlife,8,32.0,0.0022522522522522522,sans,geom,futura,light
metlife,9,29.0,0.0020411036036036036,sans,geom,comfortaa,light
metlife,10,183.0,0.012880067567567568,sans,geom,bauhaus,bold
metlife,11,189.0,0.013302364864864864,sans,geom-square,eurostile,bold
mgm-resorts-international,0,2712.0,0.04012071720220131,serif,clarendon,clarendon,bold
mgm-resorts-international,1,520.0,0.007692762885377833,sans,humanist,gillsans,bold
mgm-resorts-international,2,468.0,0.00692348659684005,sans,geom,comfortaa,orig
mgm-resorts-international,3,549.0,0.008121782353985443,serif,slab,rockwell,orig
mgm-resorts-international,4,342.0,0.005059470974613883,sans,geom,comfortaa,bold
mgm-resorts-international,5,480.0,0.007101011894194923,sans,geom,comfortaa,orig
mgm-resorts-international,6,134.0,0.001982365820462749,sans,geom-square,eurostile,orig
mgm-resorts-international,7,180.0,0.002662879460323096,sans,grotesque,helvetica,orig
mgm-resorts-international,8,126.0,0.0018640156222261672,callig,glyphic,copperplate-gothic,orig
mgm-resorts-international,9,155.0,0.0022930350908337773,sans,grotesque,helvetica,orig
mgm-resorts-international,10,169.0,0.0025001479377477955,sans,grotesque,helvetica,orig
mgm-resorts-international,11,76.0,0.0011243268832475295,sans,humanist,gillsans,co
mgm-resorts-international,12,75.0,0.0011095331084679566,sans,humanist,gillsans,co
mgm-resorts-international,13,111.0,0.0016421090005325758,sans,grotesque,helvetica,orig
michael-kors,0,113.0,0.0023492723492723492,sans,grotesque,helvetica,light
michael-kors,1,141.0,0.002931392931392931,serif,slab,rockwell,light
michael-kors,2,129.0,0.002681912681912682,sans,grotesque,helvetica,light
michael-kors,3,186.0,0.003866943866943867,sans,geom-square,eurostile,co
michael-kors,4,147.0,0.003056133056133056,sans,grotesque,helvetica,light
michael-kors,5,114.0,0.00237006237006237,sans,grotesque,helvetica,light
michael-kors,6,119.0,0.002474012474012474,sans,grotesque,helvetica,light
michael-kors,7,121.0,0.0025155925155925154,sans,grotesque,helvetica,light
michael-kors,8,136.0,0.0028274428274428273,sans,grotesque,helvetica,light
michael-kors,9,279.0,0.0058004158004158,sans,geom-square,eurostile,co
michael-kors,10,87.0,0.0018087318087318088,sans,geom,comfortaa,orig
michael-kors,11,178.0,0.0037006237006237007,sans,grotesque,helvetica,orig
michael-kors,12,174.0,0.0036174636174636176,callig,glyphic,copperplate-gothic,orig
michael-kors,13,216.0,0.0044906444906444905,sans,grotesque,helvetica,orig
michael-kors,14,99.0,0.0020582120582120582,sans,geom-square,eurostile,orig
michael-kors,15,200.0,0.004158004158004158,sans,grotesque,helvetica,orig
michael-kors,16,215.0,0.00446985446985447,sans,grotesque,helvetica,orig
michael-kors,17,217.0,0.004511434511434512,sans,grotesque,helvetica,orig
michael-kors,18,203.0,0.0042203742203742204,sans,grotesque,helvetica,orig
michaels,0,138.0,0.0019170926872638364,sans,grotesque,helvetica,orig
michaels,1,109.0,0.0015142253834185375,sans,humanist,gillsans,orig
michaels,2,208.0,0.00288953100689042,sans,geom,comfortaa,bold
michaels,3,110.0,0.001528117359413203,sans,humanist,gillsans,italic
michaels,4,154.0,0.002139364303178484,callig,glyphic,copperplate-gothic,bold
michaels,5,77.0,0.001069682151589242,sans,geom-square,eurostile,cb
michaels,6,54.0,0.000750166703711936,sans,grotesque,helvetica,cb
michaels,7,54.0,0.000750166703711936,sans,geom,bauhaus,orig
michaels,8,50.0,0.000694598799733274,sans,geom,futura,cb
michaels,9,86.0,0.0011947099355412315,sans,geom,futura,bold
michaels,10,50.0,0.000694598799733274,sans,geom,futura,cb
michaels,11,140.0,0.0019448766392531674,sans,humanist,gillsans,bold
michaels,12,129.0,0.001792064903311847,sans,humanist,gillsans,bold
michaels,13,76.0,0.0010557901755945767,sans,geom,bauhaus,bold
micron-technology,0,1997.0,0.027064754831539858,sans,humanist,gillsans,bold
micron-technology,1,1147.0,0.015544954327379177,sans,geom,futura,bold
micron-technology,2,900.0,0.012197435827934838,sans,humanist,gillsans,cb
microsoft,0,99.0,0.00451559934318555,sans,geom,futura,orig
microsoft,1,160.0,0.007297938332421091,sans,humanist,gillsans,orig
microsoft,2,130.0,0.005929574895092137,sans,grotesque,helvetica,orig
microsoft,3,227.0,0.010353950009122422,sans,geom,comfortaa,bold
microsoft,4,162.0,0.007389162561576354,sans,humanist,gillsans,orig
microsoft,5,230.0,0.010490786352855318,sans,geom,comfortaa,bold
mini,0,461.0,0.009061246953376838,sans,grotesque,helvetica,orig
mini,1,130.0,0.0025552323295856593,sans,humanist,gillsans,co
mini,2,362.0,0.007115339256230836,sans,grotesque,helvetica,orig
mini,3,130.0,0.0025552323295856593,sans,humanist,gillsans,co
minute-maid,0,99.0,0.0020756457564575647,sans,geom,futura,light
minute-maid,1,18.0,0.00037739013753773903,sans,geom,futura,bold
minute-maid,2,49.0,0.001027339818852734,sans,geom,comfortaa,bold
minute-maid,3,49.0,0.001027339818852734,sans,geom-square,eurostile,co
minute-maid,4,49.0,0.001027339818852734,serif,slab,rockwell,co
minute-maid,5,51.0,0.0010692720563569272,sans,grotesque,helvetica,light
minute-maid,6,52.0,0.0010902381751090237,serif,slab,rockwell,co
minute-maid,7,38.0,0.0007967125125796713,sans,grotesque,helvetica,light
minute-maid,8,47.0,0.0009854075813485407,sans,geom-square,eurostile,co
